序号,内容
1475,让电影暴死呗
1476,我也可以说
1477,大眼睛这是你们从小看日本动画的刻板印象
1478,挺小姐姐
1479,不要理那些无脑黑
1480,哪不丑了我当时看飞屋也差点被爷爷劝退啊
1481,可是动画人物是人为的呀
1482,真是以偏概全
1483,瞎说一通
1484,啊
1485,我觉得左边的没有不好看啊
1486,现在审美到底怎么了
1487,白人用眯眯眼来嘲笑中国人
1488,你们也嘲笑抵制眯眯眼
1489,你们是白人
1490,笑死
1491,黄字以为自己算哪根葱啊
1492,好伐
1493,跟王力宏有什麼關係
1494,走錯片場了吧
1495,中国古画美女很多吊眼角小眼睛
1496,说白了自己被西方价值观洗脑了还不自知
1497,对国家动画行业的发展是一件非常危险的事情
1498,对啊
1499,错的不是长成这样的人
1500,错的是拿这个说事的人
1501,写实不代表和现实完全一样好吗
1502,要完全一样你看什么动画电影
1503,你去看真人影视剧啊
1504,啊这
1505,说实话我看完之后觉得这电影真好
1506,在这
1507,的人到底看了没
1508,是的
1509,肎
1510,其实我觉得挺可爱的
1511,也确实很多人这样的长相
1512,前面的
1513,关键动画也不是眯眯眼啊
1514,人家远景有眼白
1515,你拍照做得到吗
1516,丑人多作怪
1517,洗就硬洗
1518,什么用词
1519,作祟
1520,欧美漫画里面还有很多大鼻子呢
1521,也是辱美了吗
1522,鲾
1523,赞同
1524,还是对小眼睛自卑
1525,鲾
1526,以后创作者都不敢画小眼睛了
1527,鲾
1528,这两件事情没有任何关联
1529,不是吧
1530,小眼睛也不丑
1531,主要是片子里眼距大造成了丑
1532,说实话
1533,在创作的角度
1534,顺眼都不是必须的
1535,开始有黑子攻击
1536,了
1537,前面说强行解释的
1538,你要搞清楚
1539,曾经是业内人
1540,她比你了解这个行业
1541,怎么攻击别人的外貌了
1542,就是照着他描述了一边
1543,解释的角度偏了
1544,这片子里的人物形象不违和
1545,和故意眯眯眼的恶意丑是不同的
1546,大家好
1547,我是
1548,听明白了吗各位
1549,大家好
1550,我是
1551,听明白了吗各位
1552,大家好
1553,我是
1554,听明白了吗各位
1555,大家好
1556,我是
1557,听明白了吗各位
1558,大家好
1559,我是
1560,听明白了吗各位
1561,璃
1562,两年不叫从业
1563,你是从哪儿卷过来的
1564,清醒一点啊
1565,他不是丑
1566,就是设计不合理
1567,眼睛长耳朵上了
1568,看标题就知道你是什么目的了
1569,我就一直很反感主角都要是外形美的设定
1570,不是眼睛大小问题
1571,一部片代表了行业
1572,你的眼距的确挺宽的
1573,这部动画其他地方都很写实
1574,这是同一种动画风格吗
1575,你举的例子是写实风格吗
1576,人家是神话传说作品
1577,也不是现实风格的呀
1578,你能找个同类型同风格的来对比么
1579,这眼间距吓死人
1580,混淆视听
1581,举报了
1582,一个片里面全是眯眯眼
1583,我们生活中是这样吗
1584,惎
1585,为什么不设计大眼睛呢
1586,非要全是小眼睛
1587,烎
1588,硬洗
1589,烎
1590,那你眼距为什么这么远
1591,胎
1592,干脆夸张成黑色皮肤算了
1593,看黑人怎么骂你
1594,胎
1595,古代画像并不小
1596,胎
1597,安顺揪
1598,让这种电影有票房
1599,才是危险的事情
1600,胡搅蛮缠
1601,所有人物都是奇形怪状的
1602,广东人想骂娘
1603,群号多少
1604,收到多少钱
1605,西方说咪咪眼是代表中国人的美这才是
1606,这是霸权审美是西方用媒体话语霸权把丑的说成美的
1607,但这明显说咪咪眼是丑的怎能说
1608,因为白蛇是把相貌美化了啊
1609,是好看的
1610,观众可以代入
1611,人家顺眼啊
1612,椑
1613,不会
1614,小眼睛不等于眯眯眼
1615,刚看完
1616,已经一分差评了
1617,剧情太烂了
1618,圚
1619,你也来解说动漫了
1620,能洗人物形象的
1621,直接拉黑
1622,没必要所有角色都这样吧
1623,可以只有主角一个人是这样
1624,还能因为外貌羞辱增加更多矛盾层次呢
1625,说过的
1626,说像迪士尼
1627,拉倒吧
1628,你和主角长得很像
1629,我觉得你丑
1630,别胡说八道
1631,我们从来没有攻击过眼睛小的朋友
1632,那为什么日本不能提那几个数字呢
1633,不就是数字吗
1634,为什么要封呢
1635,看了你的脸
1636,又看了雄狮
1637,终于明白人以类聚的原理
1638,你收了多少钱
1639,在这洗呢
1640,扭曲
1641,哼哼
1642,还真不是眼睛大小的问题
1643,眼睛小的
1644,但好看的设计的也多的是
1645,有
1646,但是极少
1647,那些杠人丑的就没好好看电影
1648,一直揪着这个问题杠
1649,闲得慌
1650,就是
1651,都是为了符合剧情去做创作的
1652,不好看
1653,他们已经被定义
1654,被固化的思维
1655,不能包容其他的审美
1656,主作为天生的例子说的很对
1657,他们那叫审美混淆
1658,不用脑子思考扯上啥是啥
1659,说像迪士尼等于抨击眼睛大
1660,你和动画里的人长得一模一样呢
1661,人家要真通过动画侮辱你就真当回事儿那你的确值得被侮辱
1662,贱不贱呐
1663,可去你的吧
1664,上升啥呢
1665,人物根本没有全都是
1666,这种话看了再说行不行
1667,危险你大爷
1668,这就是一美国华裔
1669,这难道不是在恶心俄罗斯人吗
1670,也就俄罗斯现在经济拉垮发不了声
1671,早几年你试试
1672,您是美国人吗
1673,您是美国人吗
1674,您是美国人吗
1675,您是美国人吗
1676,您是美国人吗
1677,您是美国人吗
1678,您是美国人吗
1679,您是美国人吗
1680,您是美国人吗
1681,陈曼和清华美院感动哭了
1682,您是美国人吗
1683,您是美国人吗
1684,您一个北京美漂富二代还自卑
1685,您一个北京美漂富二代还自卑
1686,您一个北京美漂富二代还自卑
1687,您一个北京美漂富二代还自卑
1688,一看你这笔就是反骨相
1689,好好好你都对这样把先给尘螨道歉
1690,给迪奥道歉
1691,不是美丑是国外一直用这个黑国人
1692,我们可以不在意这些但是这些成立中国人的标签了
1693,成立别人侮辱讽刺你的符号了你还能接受吗
1694,西方美的要抵制
1695,西方丑的要学习
1696,是有点碰瓷的嫌疑
1697,也有很多大眼睛谢谢
1698,慎
1699,忤
1700,大哥
1701,如果只有主角眼睛小那就算了
1702,全员眯眯眼
1703,慎
1704,你咋长得那么像雄狮少年的主角
1705,煎
1706,哦
1707,眼睛画大就不是夸张
1708,画成唐氏综合征就是夸张了
1709,煎
1710,那你的意思中国人都是眯眯眼
1711,就该更夸张的表现吗
1712,腎
1713,你这样说不觉得前后矛盾吗
1714,你的逻辑就是自己怼自己
1715,腎
1716,你的意思往小夸大就可以夸大
1717,往大夸大就不可以
1718,酎
1719,不是没有
1720,是你不知道有
1721,酎
1722,你刚刚夸的
1723,小黄人里面角色眼睛也超大了啊
1724,酎
1725,是
1726,的问题
1727,酎
1728,但你也不能主角团全这样画呀
1729,所有黄种人都这样
1730,为什么日本韩国都可以大眼睛
1731,中国就不能大眼睛了
1732,雄狮少年攻击人的外貌真是纯牛马
1733,如果你这样说
1734,那希望你后代全是眯眯眼
1735,那为什么丑的那么巧
1736,那么符合西方人的刻板印象
1737,你就是在放屁
1738,我可以这样说么
1739,所以你身边的人眼距都那么宽
1740,对
1741,你说得太对了
1742,为啥三个主角都是这个
1743,样
1744,哈哈
1745,对对对对
1746,你说得太对了
1747,放屁
1748,还洗呢
1749,你们觉得这只是在侮辱广东人所以不在意是吧
1750,畜
1751,广东人眼睛很大啊
1752,动画又不是胎生
1753,是人画的
1754,你这种理解能力海洋做动画
1755,既然如此
1756,主来一个这样的妆吧
1757,你这种人别做动画了
1758,没人看的
1759,别的不说
1760,确实挺丑的
1761,我看个电影
1762,看这么丑的何必呢
1763,有养眼的啊
1764,但是他主角团
1765,全部这个调调
1766,难怪
1767,给这傻宝片子洗
1768,因为就是按照
1769,的脸做得模型啊
1770,这
1771,不叫普通
1772,这叫丑
1773,这不是刻板印象底层人民就这长相
1774,取关
1775,动画里全部人都是尖鼻子吗
1776,飞屋环游记老爷爷的长相都是方的吗
1777,狮子王会说话也能拿来洗
1778,很明显
1779,我拿架空和其他次元恶心你
1780,问就是业内基本常识呗
1781,白蛇的大眼脸是一种画风
1782,总体是美型的
1783,但是人均眯眯眼这种丑型的画风
1784,还是在这种题材里
1785,没有见过
1786,我不想被小眼睛代表是正常的思想
1787,但为什么看到这个就会想到我被小眼睛代表了呢
1788,混肴视听
1789,三观太不正了
1790,非要迎合西方刻板映像吗
1791,夸张也不能这样故意迎合刻板
1792,这是诡辩了
1793,飝
1794,你这是胡说八道了简直
1795,白色是美化
1796,雄狮是丑化
1797,能一样
1798,废话
1799,骂脏话和夸奖是一样的吗
1800,前动画人
1801,现在不是了
1802,你不喜欢欧式的大眼睛高鼻梁
1803,喜欢的是中国传统的高级的眯眯眼吊梢眉
1804,要不要再加上八字胡和小辫子
1805,这是偷换概念啊
1806,一个导演口中广州大街小巷随处可见的阿猫阿狗
1807,广州人的普通形象无比的接近西方满怀恶意推出的眯眯眼东方形象
1808,你还在跟我说美丑的问题
1809,冷知识
1810,动画主角不一定要好看
1811,演员也不一定要好看
1812,安揪说得很对
1813,吊角眼传统文化上是鬼怪与凶兽的特征
1814,哪里领的狗粮
1815,我家狗狗也需要领点
1816,当个錶梓还要立牌坊
1817,洗啥呢洗
1818,膎
1819,我觉得大家对丑已经很宽容了
1820,可是男主已经超越了丑
1821,那眼睛大的朋友已经被这部剧伤害了
1822,问题是
1823,总不能全都是啊
1824,所谓的动画人还不知道这种叫吊角眼
1825,唐氏综合征就长这样
1826,在这偷换概念眯眯眼
1827,这是个
1828,的眯眯眼
1829,我看出来了
1830,是个屁的搞动画的
1831,美式卡通这种风格的拿来跟这个对比举例
1832,可以说是为了洗而洗了
1833,因为看惯了日韩那种眼睛占脸一半大的画风了
1834,神他妈夸张
1835,偷换概念真有你的呀
1836,动画人物谁给的长相吗
1837,确认
1838,只是单纯的丑
1839,偷换概念
1840,垃圾
1841,间距宽的很少吧
1842,现实里
1843,对啊
1844,画成这样是吧
1845,不是长成这样
1846,群众已经被洗脑了
1847,要求全国大眼睛才行
1848,我觉得女阿娟超好看啊
1849,很现实的好看
1850,看了后都不会再
1851,了吧
1852,真的好看的电影
1853,怎么说呢
1854,刚才搜了一下唐氏综合征患者
1855,确实很像
1856,导演绝对夹杂了私货的
1857,今天去看了
1858,太喜欢了
1859,打算去和朋友二刷
1860,因为国人审美已经白瘦幼日化了
1861,因为
1862,站审美就是受日本动漫影响
1863,我觉得白蛇就很网红脸不好看
1864,所以默认眼睛大就好看
1865,眼睛小就不好看
1866,这难道不也是一中狭隘吗
1867,站雄狮少年成长挑战赛
1868,怪不得那么多尬吹的
1869,中国人啥时候这么玻璃心了啊
1870,你真有福气
1871,长的和里面人一样
1872,你长得好像啊
1873,夸张可以
1874,不能让人觉得不适好么
1875,票房说明一切
1876,广东人被侮辱了
1877,偷换概念了
1878,那故意画成这样呢
1879,长得真的好像
1880,野
1881,服了
1882,男主不是正面形象
1883,你看了吗
1884,都是些带节奏的吧
1885,就是带节奏不自信
1886,偷换概念玩的溜啊
1887,这不是未知
1888,就是被引导了
1889,觢
1890,他们跳脚了
1891,就像韩国人接受不了那个手势
1892,但是作品要迎合大众
1893,支持
1894,就是因为现在很多人审美太差才有那么多洋娃娃建模
1895,看着难受
1896,挣钱嘛不寒碜
1897,垃圾
1898,这种电影就该有高票房
1899,支持三张先
1900,偷换概念
1901,这是夸张出温文尔雅的美啊
1902,不是丑啊
1903,底层逻辑是不能拿恶意去夸张
1904,我觉得就是那帮子人吃的太饱了
1905,这么好的片子
1906,非要扯些有的没的
1907,动画大哥
1908,想咋画咋画
1909,故事故事
1910,这是电影
1911,这句话笑了
1912,西方如果知道大眼睛美还能做出小眼睛什么居心
1913,没错
1914,嗠
1915,没错
1916,同为动画人
1917,我同意
1918,但是白蛇这个形象还挺迪士尼的
1919,说到底还是对自己的不自信
1920,没有
1921,可这是写实画风啊
1922,知道什么叫写实嘛
1923,眯眯眼就算了为什么倾斜
1924,度
1925,还啦的那么宽
1926,导演自己说的写实动画广东人就这样怎么说
1927,和清华美院不能说毫无关系简直一模一样
1928,这个明明是好看的啊
1929,枈
1930,不一定要符合现实
1931,但一定要符合大多数人的审美吧
1932,你看这次这么多人喷是因为什么
1933,因为她好看呀
1934,谁说越大越好看
1935,大鱼海棠的人物眼睛不大但一样好看啊
1936,一模一样
1937,爎
1938,扣帽子
1939,尚气丑吗
1940,为什么不给看
1941,芏
1942,你是哪个角色
1943,刘思慕比你正常多了
1944,狮子王
1945,飞屋环游记
1946,取材于现实是吧
1947,导演亲眼看过狮子说话
1948,气球带人是吧
1949,迪士尼导演没人让去现实找
1950,说加利福尼亚人都长这样
1951,导演自己说的广东人现实长相
1952,所以你干不长就对了
1953,我葫芦娃第一个不服
1954,生活中是有小眼睛的人
1955,但不是每个小眼镜的都是唐氏吧
1956,风格根本不一样好吧
1957,你拿一部写实动画和卡通风格作对比
1958,不管你收了多少钱
1959,我也不去看
1960,啊
1961,问题在于白蛇里的角色形象并没有让人觉得不舒服啊
1962,偷换概念
1963,行业发展关我屁事
1964,你电影做得好我看
1965,你做的不好我不看
1966,扣什么帽子
1967,做得不好不让说是吧
1968,这眼睛都长在太阳穴了
1969,不是小不小的问题
1970,对啊所以动漫又不能改是生出来的怎么能说侮辱能那
1971,可人物都是眯眯眼就太少见了
1972,你天生这样不等于别人天生就这样
1973,你眼睛小
1974,但也没吊眼角吧
1975,这么喜欢代入
1976,吊个眼角给爷看看
1977,为什么要画不好看的人
1978,非要画个丑角
1979,见着大胖子都是眯眯眼
1980,所有人都是眯眯眼不能接受
1981,你说其中一个是眯眯眼就算了
1982,敢情眯眯眼都到一块去了
1983,赞同赞同
1984,这种辣鸡火起来了
1985,以后国漫就只能是这种形象
1986,确实很危险
1987,这可不是眯眯眼
1988,掉眼角
1989,又偷换概念
1990,往丑了夸张还理所当然就是离谱了好吗
1991,只是角色形象设计
1992,跟国人长相有何关系呢
1993,没懂
1994,不趋同是创意存在的前提
1995,个人可以是不喜欢
1996,但请别扼杀
1997,这已经在偷换概
1998,是眯眯眼
1999,宽眼距
2000,外眼角上斜
2001,从这里开始偷换概念了
2002,所以你周围的人都是这种眼睛吗
2003,什么叫代入感
2004,合理性
2005,观众缘
2006,夹带私货而已
2007,你以为人家不知道
2008,还底层
2009,你在秀什么
2010,偷换概念
2011,那做成大眼尖脸的那种不就是崇洋媚外了吗
2012,这就是辨识度呀
2013,夸张手法
2014,你眼睛要是能弄成电影里那样我就去看
2015,没有逻辑
2016,陈曼呢
2017,清美呢
2018,一群唐氏综合征不侮辱病人
2019,幼态
2020,就像动物小时候都可爱
2021,求你去刷刷票再来吹吧
2022,还真有这么说的
2023,说得好
2024,那倒不至于
2025,反正我不是这么认为
2026,我只是觉得这几个主角的形象设计的太刻意了些
2027,不是一个概念
2028,这个说实话我也有点不太能接受
2029,但相比雄狮少年来说好一些而已吧
2030,差不多吧
2031,你看个预告片都不会说出全是眯眯眼这话
2032,那你去看凡人修仙记里的网红真人脸好了
2033,这部电影真的很好很好很好
2034,男主后面就很帅啊
2035,女阿娟真的好美
2036,我喜欢这样的清秀的女孩子
2037,好有气质啊
2038,对
2039,这是一些国人自卑的痛点
2040,你这手势挺有那味
2041,艺术就先给人美的感觉
2042,这破电影太辣眼睛了
2043,这段根本没说到点上
2044,箩
2045,你摸着你的良心说
2046,左边这个女的设计成这样
2047,正常吗
2048,放屁
2049,老子活了二十多岁了真没见过眼距这么大的人
2050,猎
2051,三个主角
2052,全是眯眯眼
2053,别人的动画可不是写实风的
2054,姜子牙眼睛大吗
2055,支持
2056,雄狮少年
2057,赞同
2058,说到点子上了
2059,你长的真像
2060,别
2061,眯眯眼和眼距宽不能混为一谈
2062,没事
2063,你继续洗
2064,我去看了就算我输
2065,蘍
2066,你说这话的时候有考虑过
2067,这个动画片是美国人拍的俄罗斯人么
2068,就是
2069,那些嫌弃小眼睛的都是被潜移默化赞同西方的审美
2070,还有脸来批评抹黑
2071,这叫唐氏综合征
2072,诡辩你
2073,恰这种烂钱
2074,为什么夸张就一定是眯眯眼
2075,鎎
2076,一不小心
2077,丑有无数种表现方式
2078,请给一个刻意选择丑成这样的理由
2079,哻
2080,讲真作为个臭
2081,动画的真不觉得动画人能说出这种话
2082,就是太丑了
2083,主这长相
2084,也是绝了
2085,祝
2086,主全家都长这样
2087,洗
2088,不如发群号
2089,角色不顺眼
2090,说侮辱有点过了
2091,是不是少说了半年啊
2092,别咱们咱们的
2093,唐氏少年
2094,偷换概念有得一手
2095,属于拿钱办事了
2096,主双标之王了
2097,三观尽毁
2098,看看现在的好莱坞商业片的主要角色为什么必须要强加黑人就明白了
2099,你在教我看电影
2100,你在教我看电影
2101,你在教我看电影
2102,你在教我看电影
2103,你在教我看电影
2104,是小的事吗
2105,扯淡
2106,全身上下就眼睛的风格夸张化
2107,这不是刻意是什么
2108,三个眯眯眼都凑一块了嚎
2109,什么卧龙凤雏
2110,这也算是本国的
2111,了
2112,遇到问题西方背锅
2113,一个是美化
2114,一个是丑化
2115,这也能比较也是没谁了
2116,我对你竖中指
2117,其实也不是在侮辱你
2118,就是你说的理由
2119,拉黑了
2120,厐
2121,嶈
2122,不小心啊
2123,你为什么不去整个容不小心又整成这样
2124,眯眯眼不是重点
2125,宽眼距吊眼角才是
2126,哪个动画的人物长这样
2127,看着就恶心
2128,没错
2129,你长得和雄狮一个鸟样所以没侮辱你
2130,比你还丑
2131,一脸死马样
2132,导演自己说的写实啊
2133,装啥呢
2134,取关咯
2135,这长相挺写实的
2136,女权经典偷换概念
2137,源
2138,前面的那为什么要设计成双眼皮呢
2139,取关了
2140,不是导演组叫我们去掉美颜洗洗脸照照镜子说我们就长这样吗
2141,呵呵
2142,动画里一个两个这种风格可以接受
2143,动画里所有人都这样
2144,合适吗
2145,你长得真像雄狮少年
2146,这真不是美丑的问题
2147,顑
2148,比
2149,较
2150,宽
2151,有
2152,一
2153,点
2154,俄罗斯人关我什么事啊
2155,这是写实作品
2156,又偷换概念
2157,如果危险
2158,建议加大力度
2159,评论区大多数黑子都是没看过电影的
2160,纯跟风瞎激动
2161,说偷换概念的人
2162,你不也在偷换概念嘛
2163,哈哈哈笑死我
2164,架不住人家好看呀
2165,开始胡搅蛮缠了
2166,全部人建模这样都是不小心
2167,我就搞笑了
2168,为什么一定要要设计成大眼睛
2169,偷换概念
2170,眼距超过两个眼睛距离的人根本不存在
2171,我觉得美国应该展示真正的东方文化
2172,你自己看看兄弟
2173,美国剧里中国人都是长辫子像猴子跳着
2174,被美国人追赶着快快
2175,眼睛还要弄成斜眼
2176,我认为这是非常过时的
2177,李小龙
2178,蛇是咋样的啊
2179,许宣不是正常
2180,唐氏
2181,脚踩狮子头什么意思
2182,你去给黑人吃西瓜吧
2183,头不给你戳烂
2184,摎
2185,还搁这舔呢
2186,瑎
2187,老实说
2188,我觉得白蛇建模不是很好看
2189,真有你的哦
2190,真有你的哦
2191,是因为跟日常不同而抨击的吗
2192,你这句话什么情况
2193,你眼睛不小阿
2194,为什么说自己眼睛小
2195,难道你决定西方人眼睛很大
2196,眼睛小不是问题
2197,那他为什么斜了
2198,眼睛斜了也没问题
2199,那他为什么小了
2200,自己去看看古人是怎么描写美人的
2201,还西方
2202,钱给太多了
2203,傻
2204,哪里可以领钱
2205,我也可以吹的
2206,丑
2207,不是不接受眼睛小
2208,是不接受这么明显的迎合西方刻板印象
2209,大眼睛审美最初本就是中国动画先带起来的
2210,本来就是乳
2211,没什么可洗的
2212,对
2213,眯眯眼又如何
2214,我就是小眼睛的
2215,是跟你一样
2216,垃圾
2217,湒
2218,是不大
2219,倒不至于两个眼睛之间还能塞两个银河系
2220,真能偷换概念
2221,主角别偷换概念了
2222,恶心
2223,呸
2224,真像
2225,放屁
2226,孙海鹏这么设计的时候三思了吗
2227,了解的够多了
2228,越多越恶心
2229,这是你起的名
2230,这是你白皮爹起的
2231,因为你家人就这长相
2232,你自己这样别
2233,我们我们的
2234,恶心
2235,放屁呢你
2236,你已经扭曲了
2237,脉
2238,现实中这种长相能代表国人吗
2239,你刚刚不是还说身边有吗
2240,动画不是丑化
2241,洗得太差了
2242,扣钱
2243,西方白皮鬼子根本没这种侮辱印象
2244,放屁呢你
2245,光是眼睛的问题
2246,整个形象设计就是照着傅满洲去的吧
2247,没膝盖的蠢活
2248,嗯
2249,挺像
2250,主的
2251,偷换概念
2252,这是眼睛大小的问题
2253,我建议你去自杀
2254,活着浪费空气
2255,可人家外国人也没把花木兰画的这么非人类啊
2256,这个电影的主角的眼睛已经接近科幻片里的外星人了
2257,可是不能让人恶心啊
2258,这尼玛都不是一种风格的
2259,白蛇也没那个夸张
2260,你确实
2261,不能说相似
2262,只能说
2263,大眼睛是很早时候的国漫风格
2264,不是什么日漫风
2265,危险
2266,你不做成这样造型不就好了
2267,再做照样还有人骂
2268,有资本注入不就发展了吗
2269,别扯着有的没的
2270,錵
2271,他说广东人就长这样
2272,你叫广东人服不服
2273,但是三个人都是这种就说不过去了吧
2274,审美不正常
2275,反正广东人不服
2276,讲到这里可以说你就是刻意诡辩
2277,拉黑了
2278,危险
2279,人物设定不预定非要眯眯眼吧
2280,相机卡通化拍普通人也没有这样的情况
2281,那陈漫
2282,丧气呢
2283,那也不算咯
2284,对着普通人来画卡通人物
2285,也不会有这样的眼睛吧
2286,那丧气也不侮辱啊
2287,所以丧气为什么被禁
2288,解释解释
2289,倒赞
2290,咎
2291,确实
2292,撎
2293,啊
2294,对对对
2295,撎
2296,没错
2297,就是丑
2298,璎
2299,啊
2300,对对对
2301,你说的都对
2302,璎
2303,因为眼睛大没有被西方变成侮辱的词汇
2304,璎
2305,三庭五眼被你吃了
2306,蒎
2307,这里就已经开始偷换概念了
2308,蒎
2309,丑可以千奇百怪
2310,但丑的非这么有争议性就注定票房没保障吧
2311,哈哈哈
2312,我的确是丑拒来的
2313,对
2314,这真的很严重
2315,葫芦娃
2316,侵
2317,为什么你不说说电影的本质
2318,为什么要迎合这种西方丑化我们的刻板形象呢
2319,不是个把角色长这样没毛病
2320,问题全这样
2321,主题还是中国文化细品
2322,都被美颜特效洗脑了
2323,主长的挺像里面的人物
2324,可这电影不是走的写实画风吗
2325,举例也不能这样啊
2326,至少拿写实画风的动画对比吧
2327,这么小的眼睛怎么传递情感给观众
2328,你在这叭叭的一堆废话
2329,没一句说到点子上
2330,难怪干了两年
2331,因为白蛇不是写实的啊
2332,夸张处理的对象可以是不同的五官
2333,电影里都在眼睛上
2334,有人眼睛小但也有人眼睛大
2335,以小眼睛符号化
2336,就是一种刻板印象
2337,这不单纯是眼睛小的问题
2338,我们也没嫌弃李荣浩啊
2339,就跟黑哥不能接受西瓜一样哈哈哈哈哈
2340,确实
2341,没错
2342,你可真会偷换概念啊
2343,长相不是我们的选择
2344,角色画这样不是导演的选择
2345,就是被采风的广东人
2346,反而是一件好事
2347,告诉从业者技术力可以慢慢提高
2348,但是屁股歪了就是活该
2349,导演说的写实国潮
2350,导演说的写实国潮
2351,洗地都不会洗
2352,真腊鸡
2353,别偷换概念
2354,这不是眯眯眼是眼距太宽
2355,吊眼角
2356,只是小这一个问题么
2357,我来过
2358,我踩了
2359,白蛇
2360,人家是妖怪啊
2361,长了脑子为啥非要踩这个雷去恶心别人
2362,真的么
2363,我怎么觉得放任这样的作品才会更加危险呢
2364,如果只是片子里个别如此
2365,行
2366,但他全都是
2367,还要表示中国人就长这样
2368,导演自己说的
2369,你看看你在说什么
2370,鏮
2371,安揪真的长的很像雄狮少年的角色
2372,一样都是吊眼
2373,这些年眯眯眼已经引发了无数反感
2374,只能说票房不在乎票房
2375,你建不建啊这话
2376,不好意思
2377,它不配
2378,怪不得
2379,我懂了
2380,因为你和动画里的人一样宽眼距
2381,特丑
2382,这是我看过最有辨识度最亲切的形象
2383,什么人都跑来指点江山
2384,我觉得一群文化低的所谓艺术人士不要好为人师
2385,每个人有自己的想法
2386,你喜欢就去三刷
2387,你这样硬洗
2388,叫人反感
2389,开始偷换概念了
2390,长相是天生的
2391,动画是画出来的
2392,而且清一色
2393,主角当然能这样
2394,主角配角清一色都这样
2395,所以呢
2396,票房几千万
2397,天天晚上爆满
2398,收了多少钱
2399,丑
2400,国漫都挺正常的
2401,你这危言耸听了
2402,硬洗是吧
2403,不是你
2404,是你们
2405,清一色一个长相
2406,谁跟你咱们
2407,臭弟弟
2408,你也配
2409,意外的发现
2410,和角色还真有点相似
2411,啊对对对
2412,你肯定不觉得侮辱
2413,因为你就长这副模样
2414,和主角一模一样来着
2415,你说的这些特征
2416,别人没有以此来搞歧视啊
2417,可眯眯眉眼有啊
2418,混淆是非
2419,你身边有眼距这么大
2420,吊稍眼
2421,可是人家主创说了是写实啊
2422,按照广东人长相
2423,你可以做点功课再来吗
2424,塧
2425,搞这种
2426,也免不了你挨骂
2427,鯪
2428,网红脸
2429,动画不是给观众看的
2430,大部分观众不能接受
2431,硬要说成对的
2432,那你能让人喜欢也可以啊
2433,问题是大家不喜欢
2434,淸
2435,我从来不自卑
2436,你好丑啊
2437,詁
2438,哪有这样比较的啊
2439,你真是动画从业者
2440,放屁
2441,大眼睛从来都是主流审美
2442,并不会说受西方影响
2443,故事很好看
2444,主涨得好像雄狮少年男主角啊
2445,眯眯眼也是西方的主流文化
2446,问题是导演就说了
2447,这个是故意按照写实风做的
2448,偷换概念
2449,我们抨击的不是小眼睛
2450,而是这个动画里全是小眼睛
2451,而且眼间距贼大还说是写实风
2452,很简单
2453,画稍微正常一点
2454,票房和口碑会更好还是更差
2455,如果答案是更好
2456,片方不这么做的原因是什么
2457,眼距
2458,眼距
2459,眼距
2460,你家眼距宽到可停航母
2461,眼角挂飞机
2462,偷换概念你到是一流
2463,加油唐氏少年
2464,一模一样
2465,别人的重点可不是在这里啊
2466,你偷换概念了
2467,偷换概念了
2468,唎
2469,你自己在扭曲网友的观点好吧
2470,攎
2471,又来偷换概念了
2472,你这么能杠啊
2473,攎
2474,学了两年动画搞得什么都懂了
2475,攎
2476,你在怎么夸张也不能触碰底线啊
2477,甎
2478,长得跟尼玛和外星人配的种一样
2479,救命
2480,长得好像电影里的阿娟
2481,眼睛简直一模一样
2482,爱了爱了
2483,真逆天啊你
2484,又一个洗地的
2485,还好你不干动画了
2486,不然也是个祸害
2487,长的挺好
2488,很雄狮少年
2489,我说句实话
2490,你别觉得冒犯
2491,电影的主角眼睛往里拉一拉就跟你长的一样了
2492,跟你长的挺像啊
2493,噗
2494,哈哈哈哈哈
2495,啊哈哈哈哈哈哈哈
2496,确实
2497,长得和
2498,主挺像的
2499,怎么能算侮辱中国人呢
2500,噗
2501,哈哈哈哈哈哈
2502,哈哈哈哈哈哈
2503,哈哈哈哈哈哈哈哈
2504,哈哈哈哈哈哈哈哈
2505,磨磨唧唧
2506,怎么劝人去看电影
2507,哈哈哈哈哈哈哈
2508,主生娃一定眯眯眼
2509,心想事成嘛
2510,你说的对
2511,傅满洲也是天生的
2512,暕
2513,基于现实了吗
2514,那么多夸张风格
2515,为什么一定要选择西方刻板形象呢
2516,垃圾
2517,原来就长这样啊
2518,繕
2519,为这事儿
2520,你三连有了
2521,我就是眯眯眼
2522,没什么可藏的
2523,澕
2524,硬解释都解释的通
2525,但客观上就是观众缘不好大量流失票房
2526,自己种的因自己得着吧
2527,抱着
2528,我最有道理
2529,去接受投资人的心态大嘴巴
2530,我同意
2531,眯眯眼小眼睛都有没有问题
2532,故意斜眼听你辩解
2533,我去
2534,就是照着你画的
2535,对啊
2536,广东人
2537,你在扣帽子吗
2538,广东人都是咪咪眼吗
2539,有啊
2540,那哪吒为什么不被喷呢
2541,以前上美制片厂
2542,儿童漫画不少宽眼距
2543,眯眯豆豆眼
2544,放到现在怕不是被骂死
2545,是不是文化自卑啊
2546,悰
2547,偷换概念
2548,牛古力
2549,矊
2550,我是真的觉得有外部势力带节奏
2551,这是在偷换概念啊
2552,这几个哪个令人感到不适了
2553,丑化角色应该有个度
2554,超过这个度了就是过分
2555,雄狮少年就越过了这个底线
2556,剧情到后面
