序号,内容
1168,主又在抛开事实说话
1169,真人事真丑
1170,动画重点是在刻画小人物
1171,好电影
1172,黑马
1173,眯眯眼不是大问题
1174,主要是眼距宽
1175,斜眼
1176,太难看了
1177,有的人天生
1178,或者戴眼镜眼睛小
1179,不是丑
1180,刷的
1181,来套路剧本
1182,还很刻意
1183,你的生活是这样的
1184,你有共鸣
1185,剧情也不行
1186,好多点都没讲
1187,最后得冠还尼玛打工去了
1188,离谱
1189,都是刷的
1190,这几天电影院一场就几个人看
1191,你但凡人物不是这种眼镜
1192,票房也不会这么低
1193,为什么网红长这样
1194,因为它是为了迎合大众审美
1195,虽然有些过
1196,但是方向之前是为了美
1197,请问您是为了什么
1198,三只松鼠的广告图
1199,草
1200,我不是广东人
1201,我也不乐意
1202,大家都是中国人
1203,如果没人物
1204,只有狮子的话算好看
1205,渝
1206,个人鲜明个屁
1207,明显拉垮
1208,没看过别乱说
1209,不要裹挟广东人
1210,谢谢
1211,因为很多人都不会去看
1212,建模已经自己将其定义为垃圾了
1213,谁没事会去垃圾站翻垃圾
1214,衤
1215,这电影就是故意恶心买票看的人的
1216,其实你去了解西方人对歧视的时候就懂了
1217,有多恶心
1218,说好看的那些人
1219,老子可以熬碗放了老鼠药还香喷喷的鸡汤
1220,你们要不要喝
1221,李
1222,为什么这些侮华的人大行其道
1223,却没人管
1224,我们国家真的被西方控制了吗
1225,睎
1226,不
1227,我说了
1228,就是不好看
1229,凡人修仙传不甩这几条街
1230,畸形
1231,请广东人接锅
1232,我就纳闷了
1233,广东人被这样评价不生气
1234,吴京跟资本有啥区别
1235,打着爱国的红利恰钱而已
1236,清华美院画风
1237,暂
1238,文艺工作者傲气
1239,看不起我们底层人民
1240,霉弟的电影都在意黑命贵
1241,张苗你竟然不防眯眯眼
1242,还特意做成唐氏综合征
1243,有病
1244,京哥爱国是生意
1245,原来我不是广东人啊
1246,唐氏综合儿
1247,大伙多看看书吧
1248,够不够把雄狮少年形象参考广东人放电视台放一天试试
1249,剧情拉跨
1250,真的只是不好看的问题吗
1251,我可去
1252,的
1253,罕见
1254,里面的形象跟特么
1255,外星人似的
1256,吴京你傻了
1257,闟
1258,广
1259,震怒
1260,广东人表示不服
1261,淘票票的评分也能看
1262,钱到位了
1263,毕竟通古斯人
1264,罕见
1265,票房才是最真实的反映
1266,广东人想打人
1267,狗都不看
1268,这真是实力贬低广东人长相了哈哈哈哈
1269,为广东人不平
1270,也
1271,稀烂
1272,电
1273,我希望导演全家都长那样
1274,懂你妈从导演和制片方的态度来看这就是给西方的一张投名状
1275,国内的电影市场
1276,小狗垃圾
1277,旁氏少年
1278,战狼流浪地球都是那家公司投的
1279,见不见纳
1280,豆瓣锁分很久
1281,分数比例都不变的
1282,实际上也不好
1283,广东人风评被害
1284,要是连配音都用机器的话干脆转行吧
1285,电影剧情好
1286,唐氏综合征
1287,你知道你还拍
1288,你有病
1289,有没有可能是看的人少
1290,水军刷的票房
1291,魁拔是真的好看
1292,广东人表示
1293,顶你个肺
1294,非广东人表示
1295,我也想顶你个肺
1296,这画面真的丑的离谱
1297,战狼
1298,导演按照自己和自己家里人的样子建模的
1299,大家别骂了
1300,就连吴京也开始变味了
1301,阴阳怪气
1302,牛叔万岁万岁万万岁
1303,回复
1304,为浩然绣虎
1305,我也没认输
1306,就是怕掉粉
1307,京哥
1308,怎么会是你
1309,照样抵制
1310,恶心
1311,资本刷数据评分又不是怪事
1312,有本事自己刷个
1313,亿票房
1314,老百姓不是傻子
1315,自我催眠大师
1316,您走好
1317,坚决抵制
1318,敌人越喜欢就越要反着来
1319,电影内容也垃圾啊
1320,只不过关于小眼睛的讨论更突出
1321,自己接下眯眯眼
1322,确实那个猴哥是真的丑
1323,给我在电影院丑笑了
1324,剧情和人物造型都是垃圾
1325,王八绿豆眼
1326,广东人
1327,哈哈
1328,你们是眯眯眼少年
1329,毋庸置疑
1330,电影好不好都是主观评价吧
1331,我丢你啊
1332,城
1333,见不见呐
1334,柎
1335,认为我们不辨是非吗
1336,韎
1337,汤是好的
1338,但吐了口痰你喝不
1339,蠢驴
1340,吴京
1341,倪干嘛趟这趟浑水
1342,賯
1343,吴京就是和资本下的玩偶罢了
1344,六千万还是注了水的
1345,丑到爆
1346,没见过外星人的
1347,难道评价一个冰箱我还需要会制冷
1348,广东人问候导演祖宗
1349,广东人表示很淦
1350,投资了
1351,小眼睛没什么错你不能
1352,人人都是吧
1353,楦
1354,好电影
1355,吠
1356,广东人可不长这样
1357,鐠
1358,其实是这样的
1359,早期抓奴隶的时候由于关船舱里
1360,长期黑暗环境
1361,在贩卖的时候就是这样眯眯眼
1362,瑠
1363,张苗赶快去整形美容
1364,你的眼睛和脸不应该这样的
1365,哪个猴山跑出来的
1366,砠
1367,眼睛小不是问题
1368,为啥都吊眼角吊那么高
1369,你见过哪个人是
1370,度角眼睛
1371,这是广东人被黑的最惨的一次
1372,我认识的广东朋友不长那样
1373,兄弟们我已经骂了一天了好累
1374,块钱十条
1375,谁帮我去对线
1376,上不封顶
1377,眯眯眼很正常
1378,但这是斜角眼
1379,老百姓不喜欢
1380,你们算老几
1381,剧情好
1382,椊
1383,全是鸡汤
1384,让陈滚
1385,它眯眯眼我是真的受不了
1386,客气客气还真有人当真捏
1387,镈
1388,太烂了
1389,京哥糊涂啊
1390,京子我的京子
1391,雄狮
1392,蠕虫
1393,蠕虫少年
1394,学生奥斯卡提名动画短片
1395,复苏之舞
1396,正片首发
1397,哔哩哔哩
1398,吴京推荐的没几部好看的
1399,他自己演的却不错
1400,砎
1401,京哥不爱国了
1402,瑜都写错了
1403,对
1404,这也不是眯眯眼
1405,这是吊梢眼
1406,眼间距太大像唐氏综合征
1407,放
1408,立意也歪
1409,张苗的国籍是中国吗
1410,草
1411,啥呀
1412,口碑是可以刷的
1413,票房才是真格的
1414,我就想是谁投资的钱也真多啊
1415,人家有钱了不在乎下一步可能还接着拍咪咪眼
1416,遡
1417,我想看看吴京雄狮化的照片
1418,你看看
1419,哪个像广东人了
1420,无精
1421,我们不在意
1422,要大度
1423,不代表不能反击那些小人呐
1424,不仅有大度的中国人
1425,也有疾恶如仇的中国人
1426,久
1427,本
1428,雅
1429,美
1430,这个是恐怖片啊
1431,锁粉了
1432,洗稿
1433,不看战狼就不爱国这是吴京说的
1434,他的脸真大
1435,这
1436,是阴间化
1437,詎
1438,退钱
1439,广东人震撼中
1440,电影也不好看老套剧情
1441,慞
1442,感觉他师傅都顺眼很多
1443,吴京别再让人失望了
1444,这也是我的第一感受
1445,已经没有看下去的欲望了
1446,他算吊
1447,剧情很烂
1448,不尊重醒狮的实际
1449,狗都不看
1450,不锁分的话
1451,只能有
1452,分
1453,这不是韩国人吗
1454,剧情经不起推敲
1455,丢雷楼谋啊
1456,思想不端正的人
1457,拍出来的东西我不看
1458,情节也不咋地
1459,性质不一样
1460,吴京就是个笑话
1461,广东人不背这个锅
1462,学学圣斗士
1463,看看人家怎么画的
1464,所有广东人都是病残
1465,正常
1466,吴京演过钢铁侠
1467,群演
1468,里面可是有满大人哦
1469,原来如此
1470,妖兽了老鼠成精了
1471,他们都觉得国人傻
1472,可以随意被忽悠
1473,是虞美人盛开的山坡
1474,你以为外国人没有眯眯眼吗
1475,广东人怼它们
1476,就要这些拍电影的做人
1477,操他妈看看韩国人抵制自己的电视剧
1478,艣
1479,都是刷的
1480,都是假的
1481,塎
1482,吴京也是个商人
1483,别以为他是什么好东西
1484,正白旗
1485,桎
1486,薩
1487,五行表示
1488,你很勇
1489,硎
1490,正白旗吴京不就是吃了爱国红利
1491,顎
1492,那是资本的使然
1493,不要以为吴京就不会成为资本
1494,这么注重细节
1495,脸故意设计成这样
1496,也就不用多说了吧
1497,诖
1498,这么注重细节
1499,脸故意设计成这样
1500,也就不用多说了吧
1501,吴京现在活成了曾经那个最讨厌的人
1502,这么注重细节
1503,脸故意设计成这样
1504,也就不用多说了吧
1505,其实
1506,他真的看完这部电影了吗
1507,但凡是个动画片都唱着
1508,国漫崛起
1509,的高调子
1510,心里真没点逼数
1511,没想到你个浓眉大眼也背叛了
1512,怎么就不懂了
1513,我们不懂艺术
1514,个破电影还看不明白
1515,电影真的很垃圾
1516,这种需要时间磨练的技巧
1517,你是真敢那么短时间就逆袭
1518,这是傲慢
1519,对不起
1520,吴京您也可以滚了
1521,尼玛
1522,雄狮都是大眼睛
1523,人就是小眼睛
1524,舞狮狮子种类都算错了
1525,也就糊弄混外行
1526,取关吴京吧
1527,抓起来吧
1528,希望那个设计团队对手势也要有人格自信
1529,我们对他竖中指也真的没有别的意思
1530,一次五毛
1531,你要刷多少阿
1532,去工地搬砖都比这强
1533,还能保住祖宗
1534,全员唐氏
1535,瀢
1536,电影也不好看
1537,剧情逻辑脱离实际
1538,力挺
1539,跪
1540,半夜幽灵场都是刷的吧
1541,但是昨晚他们给的实在是太多了
1542,德国巴黎
1543,魁拔可比这好太多了
1544,真正的国漫
1545,没想到吴京都
1546,给钱了
1547,中国动画都是烂片呗
1548,支持
1549,三只松鼠
1550,馢
1551,就这还敢碰瓷宫崎骏
1552,不正常的是这全网骂出来的
1553,高口碑
1554,眼间距高得吓人
1555,狭长眯眯眼
1556,夸张吊眼角
1557,比例绝对是不正常的
1558,这个锅广东人表示不背
1559,不仔细看还以为是大鱼海棠
1560,因为电影也很稀烂
1561,画的鬼一样啊
1562,自己上耻辱柱
1563,没看过就好电影
1564,广东农村大多也确实是这么样子
1565,浓浓的针味儿
1566,输给钱了是吧
1567,早就锁分了
1568,好个屁
1569,广东人风评被害
1570,眼睛但凡画的像个人我都觉得还行
1571,不
1572,这电影真不好看
1573,两个字
1574,无聊
1575,吓人
1576,京哥
1577,为什么会是你啊
1578,吴京也不是什么好人
1579,生意嘛
1580,不磕碜
1581,水军是拿钱办事的
1582,又不是花钱办事的
1583,水军们又不可能刷票
1584,比
1585,糖果齁咸还恶心
1586,人家至少是人
1587,不
1588,我也不支持你
1589,好个屁
1590,这就是一部垃圾电影
1591,好电影
1592,主角和工具人的故事
1593,痿
1594,有几个人眼间距这么大的
1595,这导演该枪毙
1596,广东人大眼睛高鼻子的也多啊
1597,爱国这块还得是伏拉夫
1598,焋
1599,打人不打脸
1600,已经有大
1601,说了情节就是不好看
1602,是谁我就不说了
1603,吴京又不是神
1604,不要迷信任何人
1605,还不如画风丑萌的
1606,我是狼
1607,呢
1608,操
1609,广东人长这样
1610,哈哈哈哈
1611,资本的力量
1612,看到票房
1613,开心了
1614,丑
1615,法国
1616,野猴子
1617,打死这个导演
1618,离谱
1619,无语
1620,这特么恐怖片
1621,除了乐基儿
1622,锤子坎
1623,这种鬼玩意
1624,是制作者本人
1625,吴京就是最丑陋的那种人
1626,吴京
1627,哈哈
1628,这个社会已经黑了
1629,三个人凑不出一只眼睛
1630,这下罕见了
1631,你是就行了
1632,劝架都长这样
1633,图片太漂亮啦
1634,不觉得
1635,动画里面他们师父不也说了
1636,这三长得太丑
1637,我觉得很多人甚至没看过
1638,键盘就要敲烂了
1639,什么玩意
1640,好尬
1641,好老套
1642,抄袭多个周星驰电影桥段
1643,能有啥好情节
1644,广东人看着你都犯恶心
1645,吴京要是知道角色眼睛这个样
1646,估计就不会这么说了
1647,舞狮是好事
1648,但是电影是真烂
1649,吴京就是一个戏子
1650,还真当自己是个人物了
1651,在我眼里就是个屁
1652,餎
1653,电影好看
1654,毋庸置疑
1655,地图炮啊这是
1656,这
1657,表面批评实则吹捧
1658,可惜你们暗戳戳的手段再多也没有用
1659,票房会教你们做人
1660,你
1661,放屁
1662,吴京看的版本是不是和电影院的不一样
1663,赶来广东吗信不信抓你去煲汤
1664,多好的题材啊
1665,浪费了
1666,垃圾电影
1667,粉转路了
1668,吴京是个灯儿啊
1669,从此对吴京就是路转黑了
1670,吴京你脑袋里装了些什么小东西
1671,吴京就是拿爱国挣钱的东西
1672,现在为了钱彻底暴露了
1673,阿猫阿狗在广东是骂人的话
1674,吴京演的电影从来不看
1675,恶心
1676,脽
1677,该片引起人心里
1678,生理不适
1679,吴京
1680,不感兴趣
1681,太恶心了
1682,像这种提现传统文化的动画
1683,不仅仅是看他的故事内容和动画技术
1684,主要还是抓他提现的文化问题
1685,太恶心了
1686,我们不反对中国人自己的眯眯眼
1687,而且外国人强扣在我们中国人脑袋上的丑陋形象
1688,就更
1689,个未进化完全的猴子似的
1690,太
1691,恶心了
1692,呸
1693,恶心
1694,就跟
1695,个未进化完全的猴子似的
1696,太
1697,恶心了
1698,呸
1699,恶心
1700,就
1701,跟一群未进化完全的猴子似的
1702,太
1703,恶心了
1704,呸
1705,恶心
1706,广州人已气出高血压
1707,楎
1708,烂钱恰疯了
1709,襎
1710,垃圾电影
1711,二鬼子跪着看
1712,水军
1713,老百姓
1714,杜嘉班纳
1715,我有什么错
1716,你也收钱了吧
1717,还好电影
1718,陈漫真的冤
1719,好好年龄不去读书
1720,吴京也是个商人
1721,懂得什么风向赚钱
1722,吴京也就是选对了题材而已
1723,真当他是民族英雄啦
1724,京哥客气一下你还当真
1725,一个两个也就罢了
1726,主角团所有人都这个吊样子你说不是故意的我可不信
1727,好似
1728,开香槟咯
1729,举报了这个
1730,主
1731,顺便踩
1732,看了
1733,多年动漫的我绝不认同
1734,雄狮少年
1735,赚钱不寒碜
1736,清华美院
1737,不要在意模特
1738,要在意服装设计
1739,陈曼
1740,不要在意模特
1741,要在意产品
1742,鬼一样
1743,对对对
1744,都是观众的错
1745,捧欧美老爷的臭脚怎么会错呢
1746,那你去请美国黑人吃炸鸡
1747,配西瓜
1748,然后在一起去棉花种植园体验劳动
1749,你还活着再来说这话
1750,电影人之间客气一下
1751,别当真了
1752,原来我不是广东人
1753,钱到账
1754,接地
1755,府
1756,气
1757,路转黑了
1758,豥
1759,我们是糖果超甜
1760,好你老木
1761,都是舒淇
1762,説
1763,鬼都没这么恐怖
1764,薇
1765,贱不贱呐
1766,电影就是不好看
1767,为什么是好电影
1768,剧情就是垃圾啊
1769,路转黑不谢
1770,已举报
1771,说了半天是好电影
1772,结果没有一点论据
1773,懂你
1774,你跟我说这是好电影
1775,广东人原来长这个样子
1776,了解了
1777,洗脑
1778,好电影
1779,臺
1780,电影也不好看
1781,广东人就是长得这样的
1782,希望广东朋友多多支持
1783,我选择被美漫文化入侵
1784,也不愿被自己扮丑去迎合西方人的作品打击自尊
1785,如果你觉得斜拉眼没问题
1786,请看这个视频
1787,睁眼说瞎话
1788,现在开始不喜欢吴京了
1789,地府的地气更足
1790,必须发奖
1791,我宁愿看网红也不看你这万一
1792,别放这个满清僵尸图了
1793,看一遍吐一遍
1794,这周末反贪风暴都要上了
1795,确实没机会了
1796,这算地域黑
1797,污蔑那种
1798,因为就一群牧羊犬看
1799,评分肯定上去
1800,电影一般般
1801,广东人不背锅
1802,资本控评
1803,这部电影的逻辑就像这个导演的逻辑一样
1804,就是毫无逻辑
1805,很平常的故事
1806,甚至故事都没讲好
1807,确实毋庸置疑
1808,宫崎骏风评被害
1809,峺
1810,没看过别瞎截图
1811,好电影终会昭雪的
1812,你说你照你的丑样子画我就信
1813,广东人干米何事
1814,地图炮地域歧视属于是
1815,跪久了啊
1816,站不起来了
1817,贱不贱那
1818,美术常识
1819,三庭五眼
1820,粉转路了
1821,资本的
1822,狗腿子
1823,垃圾吧倒
1824,不不不
1825,电影本身也不好看
1826,这个大叔的眼睛稍微没那么阴间
1827,至少不是吊梢眼
1828,脱敏疗法属于是
1829,大圣归来一样的人物
1830,剃了个毛
1831,姐妹的脸长得也太高级了吧啊啊
1832,终究是生意人
1833,不爱看别看
1834,就这别吹了
1835,接地府
1836,躺尸少年
1837,就是丑
1838,腲
1839,舞狮比赛你
1840,踢人就离谱
1841,剧情也很空啊
1842,而且动画都不美好
1843,还不如加个班
1844,广东人表示丢雷楼谋
1845,不要整清华美院和陈漫那些阴间东西了
1846,恶心人
1847,也没见人说大理寺主角不好啊
1848,自己
1849,怪观众审美
1850,丑死了
1851,鬼啊
1852,吓死人了
1853,挣钱嘛生意
1854,不寒碜
1855,资本的力量而已
1856,瞎放什么原片
1857,刚才这一下
1858,差点给我送走了
1859,还能有六千多万就让美工和编剧赶紧去给摄像磕个头
1860,它师傅是外国人
1861,小眼不影响我看剧
1862,但凡两个眼睛往中间稍稍
1863,都不会骂他半句
1864,驎
1865,这一幕明显鱼脸
1866,两个眼睛中间隔着一道海
1867,广东人的蒜头鼻呢
1868,二鬼子
1869,了然了
1870,我爱国
1871,洗地的还支持个屁
1872,他拍战狼咋不也弄个眯眯眼
1873,用精良的包装装一坨奥利给
1874,再精美里面也是奥利给
1875,你没看过就说剧情好
1876,又是收了钱的
1877,这稿子谁写的
1878,一会说自己看过一会又没看过哈哈哈
1879,我只想说大部分国人眼睛长这样
1880,客套一下
1881,别当真
1882,剧情也离谱
1883,抹黑社会
1884,这话说得骂人一样
1885,广东人背锅
1886,吴京
1887,真的只是赚爱国钱的人
1888,唐氏综合征少年
1889,导演全家都长这样少年
1890,广东人表示受到了冒犯
1891,我眼睛很大
1892,电影的确不好看
1893,电影也是拉基
1894,啊意思是说眼睛大的就是开了滤镜
1895,这个眼距放在卡通里怎么看怎么别扭
1896,更别说动漫电影了
1897,不管你拍了多少部长津湖
1898,该锤还得锤
1899,全员嘎子
1900,法国人不是喜欢
1901,吕燕
1902,吗
1903,这还用问吗
1904,一定要抵制
1905,这部国漫做的再好我也不回去看
1906,吴京就是礼尚往来
1907,同行之间捧个场
1908,无可厚非
1909,辣眼睛
1910,还是注水的票房
1911,但凡画的像个人也不至于这样
1912,我可去
1913,的
1914,从小到大都在广东
1915,就没见过这样子长相的
1916,傻狗
1917,被狗罕见气晕
1918,窎
1919,恶心老子
1920,哈哈哈哈
1921,广东人躺枪
1922,广东人眼睛超大的呀
1923,这
1924,是什么牛鬼蛇神
1925,恶心
1926,可拉倒吧
1927,送他一首凉凉
1928,玛德
1929,这线下去
1930,汤姆也扛不住啊
1931,只是下面疼
1932,不分离吗
1933,都可以去当太监了
1934,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1935,广东人
1936,导演
1937,我吊尼老亩
1938,呵呵
1939,谁不知道分是能刷的
1940,不
1941,我表示很怀疑
1942,支持的是指它的内核吧
1943,原来丑真的能出名
1944,我也看了内容一般
1945,比起很多日漫差的远
1946,配角的眼睛也是眯眯眼
1947,恐怖片既视感
1948,战狼
1949,的制片人也是他啊
1950,确实广府人有点但我们潮汕人眼睛绝对不长这样我们潮汕人颜值算高的
1951,这还大部分都是刷的
1952,汉奸
1953,鸫
1954,这事只能说是战狼也知道人情世故啊
1955,导演
1956,监制的家人都长这样
1957,粉转路
1958,再见
1959,自找的
1960,我觉得广东没这样的人
1961,广东人确实就这个样子
1962,难道往大便上撒点调味料
1963,你就能吃下去了吗
1964,东北人替广东人不服
1965,进军电视剧吧
1966,疜
1967,剧情也垃圾
1968,不是好电影
1969,剧情垃圾
1970,清华美院都沦陷了
1971,外国粑粑就是香
1972,疜
1973,不用看了
1974,这
1975,是洗地狗
1976,吴京是野猪皮血统
1977,嫎
1978,她自己怎么不化那个妆
1979,嫎
1980,这个看了吃饭都想吐
1981,嫎
1982,吴京和李小龙之间差了
1983,部唐氏少年
1984,广东人震怒
1985,去电影院看的小心你祖宗半夜问候你
1986,吴京的电影我都看过
1987,但吴京推荐的这部不看
1988,是吊梢眼
1989,不是眯眯眼
1990,吴京也是拿钱人了啊
1991,看来资本都是一个样
1992,贱不贱啊
1993,这个
1994,主的说到底还是在洗地
1995,没钱买奶粉了
1996,电影在剧情方面做的也不好
1997,都不咋的
1998,不
1999,电影不好看
2000,不是打网友的脸
2001,是打中国人的脸
2002,这个主推就是这群人的只要目的之一了吧
2003,还给你
2004,见不见呐
2005,确实一绝
2006,动物园的猴子跑出来了
2007,耙
2008,叼拒佬姆个系
2009,我想说
2010,剧本还是国漫电影的软肋
2011,太尴尬了
2012,票房受疫情影响也很大吧
2013,这时候很少人去电影院这也能黑
2014,浬
2015,所以广东人就该长这样
2016,什么牛马
2017,你是不是包场了
2018,我都不敢看
2019,没人去啊
2020,我自己怪害怕的
2021,尤其午夜它还爆满
2022,更吓人
2023,吴京这个傻狗玩意
2024,就是个戏子
2025,真的以为自己是战狼
2026,吴京就是戏子
2027,不用过誉
2028,就是个小丑
2029,中国片儿
2030,整个小眼睛
2031,中国人的钱
2032,广东人要气死
2033,战狼人身崩了
2034,你确定
2035,剧本老套不合理
2036,眯眯眼也要讲究三庭五眼吧
2037,意识污染的好例子
2038,就像是你看一只
2039,了狗头的猫
2040,如果一直有事物暗示你那是正常的猫
2041,你就会认为狗头猫是正常的猫
2042,广东人的靓仔靓女
2043,哪是这样子的
2044,我还真没见过周围有几个眼睛长成这样的
2045,剧组人都瞎了
2046,哈哈哈哈哈哈哈哈哈哈哈哈
2047,通古斯人了
2048,笑死了
2049,广东人震怒
2050,嬎
2051,垃圾电影
2052,口碑是刷的
2053,有人分析过了
2054,贱不贱
2055,不说别的
2056,单从画面质感确实是国漫天花板
2057,广东人想问候导演
2058,京巴就是个抓住流量密码死不松口的戏子而已
2059,把他家里人照片拿出来拉成这种样
2060,你看他愿不愿意这种电影不骂都不吐为快
2061,顺德人激怒
2062,拉黑了
2063,两广双眼皮超多好吗
2064,谁告诉你是好电影
2065,你看了能评出好来
2066,不是收钱了就是眼瞎了
2067,妖魔鬼怪
2068,就那几个主角跟鬼一样
2069,那个老头看着挺正常的
2070,恶心啊
2071,一个能把生意上升到爱国的人也是有够好笑的
2072,我是安揪
2073,连麦侮辱嘲讽抵制雄狮少年的人
2074,我是安揪
2075,连麦侮辱嘲讽抵制雄狮少年的人
2076,广东人
2077,怎么不敢把狮子也做这样
2078,还是克制
2079,你的币代表对你的赞同
2080,谁看谁就是侮辱自己
2081,评分就离谱
2082,开始洗地了
2083,祝别把自己甩进洗衣机了
2084,电影就是不好看
2085,佛山人需要去上海打工
2086,这刚出土的吧
2087,粉转路
2088,彦
2089,锁分确实变不了
2090,我在广东生活了二十几年就没见过长得像雄狮少年的人
2091,乌扎那拉京
2092,哎呀
2093,还人情嘛
2094,人情世故嘛
2095,夹带私货啊
2096,这是被人把脸打肿了吗
2097,一个以爱国为卖点的戏子
2098,遇到这种真爱国的事反而没了底线
2099,才
2100,左
2101,确定不是猴子
2102,电影内核也不好
2103,这部电影的优点只有制作技术水平和选材
2104,剩下的
2105,呵呵
2106,篎
2107,薛
2108,好一个
2109,东方人形象的典范
2110,创作团队屁股歪哪去了
2111,刷评分谁不会
2112,放
2113,垃圾一个
2114,尤其是剧情
2115,太俗套了
2116,主角叫平庸
2117,几个月能打败职业选手
2118,萧炎都不敢这样
2119,这师傅做得就挺正常的呀
2120,为什么呢
2121,制作质量真的很棒
2122,可惜了
2123,电影也是垃圾
2124,坰
2125,踩了
2126,崛起个屁
2127,听都没听过
2128,赂
2129,抱死了
2130,籰
2131,魁拔表示很淦
2132,真的想吐
2133,丑化亚洲人的电影
2134,我一定要抵制他
2135,好丑
2136,丑爆了
2137,我是不信广东人张这样
2138,在广东生活十多年的我表示广东人的长相不是是这样
2139,中国人恶心中国人
2140,这就典型的在放屁
2141,吴京终于翻车了
2142,不是
2143,这广东人不告他
2144,哈哈哈哈广东人好倒霉
2145,力挺
2146,广东人
2147,哈哈
2148,有这多钱拍魁拔
2149,大家做梦都要笑醒
2150,大家还是
2151,多关注魁拔吧
2152,謱
2153,连吴京也成罕见了哈哈哈
2154,也就是知乎不能打分了
2155,但你看了
2156,你就贡献了票房
2157,您见过广东人吗
2158,换个角度想想
2159,来广东的韩国人比较多
2160,京哥你要是被绑架了就眨眨眼
2161,评分是之前去的
2162,去酆都地狱吧
2163,那里全是这样的鬼魅
2164,广东人甘了它娘还是咋的
2165,毋庸置疑
2166,一坨粑粑你说它很香
2167,你吃过
2168,我丢你雷姆
2169,一个武夫有什么思想
2170,有钱就行
2171,演员而已
2172,不能代表什么
2173,又不代表中国人
2174,这次不站吴京
2175,剧本也是垃圾
2176,整部电影都是西方价值观
2177,评分这么高
2178,想比有很多人去看吧
2179,吴京还宣传过上海堡垒
2180,情分而已
2181,吴战狼
2182,屎
2183,看来吴京那句贱不贱啊可以用在自己身上
2184,什么叫国内的人心里有道坎
2185,是全世界的亚裔心里多有这道坎除了国内部分人没有
2186,敝
2187,广东人震怒
2188,这踏马长得跟老鼠它亲外甥一样
2189,也难怪广东人会震怒
2190,京啊
2191,掺和进来这个话题没啥好果子吃的
2192,汉奸的投名状罢了
2193,曲
2194,不
2195,这就是不好看
2196,战狗的爱国人设要崩塌了
2197,敢当着广东人面说吗
2198,说了怕不是直接被打死
2199,恐怖谷效应
2200,重新做人物造型
2201,重拍
2202,哈哈哈
2203,你居然买票
2204,靠
2205,洗
2206,这个人是收了多少钱啊
2207,我出双倍
2208,给我出一期喷这玩意儿的
2209,央视给三鹿奶粉打过广告
2210,吴京
2211,他们给的太多了
2212,决定角色形象的领导也许收外面钱了
2213,那个脏兮兮的看起来真的像傅
2214,洲
2215,就差两根胡子
2216,生理不适
2217,京子不能处了
2218,賳
2219,吴京
2220,不装了
2221,我就是爱国的胆子我没有
2222,但是借爱国敛财的胆子我有
2223,而且很大
2224,中国人不需要自信
2225,只需要抵制
2226,只需要流量
2227,吴京也叛变了
2228,贱不贱啊
2229,就这眼睛真的看不下去
2230,吴京挺那吴京就是逗比
2231,只要你沉默
2232,以后屏幕上都是这样的形象
2233,吃
2234,吧
2235,放屁
2236,剧情也是巨拉胯
2237,西方价值观那一套
2238,还恶意诋毁真正的舞狮艺人
2239,评分
2240,谁评的
2241,实名制了
2242,有除了脑子里没脑子的谁信啊
2243,我骂他是狗
2244,他汪汪叫两声
2245,告诉别人我并没有骂他
2246,他是真的狗
2247,鴎
2248,檰
2249,因为人就是主体
2250,去除人类化
2251,剑不剑呐
2252,勾罕见
2253,你看过吗
2254,再次证明
2255,人民的眼睛是雪亮的
2256,票房不是资本家说了算的
2257,不买帐
2258,没底线
2259,剧情要是到赢下比赛就停了也就是个俗套且低俗的逆袭剧本
2260,但后面跑去搬砖
2261,我搬你吗
2262,疫情防控不让进的电影院都能满座
2263,这算啥
2264,剧情拼拼凑凑
2265,很多剧情压根不符现实
2266,夺冠靠的是无奈
2267,这也能上影院
2268,全面抵制吴京
2269,吴京滚出娱乐圈
2270,吴京滚出娱乐圈
2271,全面抵制雄狮少年和吴京
2272,别侮辱国漫
2273,凡人修仙传吊打雄狮少年
2274,坵
2275,哈哈哈
2276,亿越南盾
2277,认
2278,这些投资给凡人或灵笼
2279,随便吊打烂雄狮
2280,就是一群外星人
2281,眯眯眼没问题
2282,但要是个人吧
2283,雄狮少年是一群外星人
2284,这造型是整个国际社会公认的侮辱性造型
2285,壶
2286,啧啧
2287,厉害了
2288,这人就是个外国人
2289,作为广东人
2290,祝导演生娃都长这样
2291,电影剧情很扯淡
2292,只是人物建模更扯淡而已
2293,这东西你钱够外包给国外团队做的比它们还好
2294,别吹狗建模光影了
2295,明星安利一下作品很正常
2296,还有人当真
2297,回形针还上过央视呢
2298,辣眼睛啊
2299,到时候
2300,大街上都是丑八怪
2301,因为外国人娶走美女了
2302,无精这戏子为了钱连祖宗都不要了
2303,吴狗这次站错队了
2304,太操蛋了
2305,剧情也是拉胯的
2306,谢谢
2307,确实有点丑
2308,阴兵刷票
2309,广东人
2310,丢雷楼姆
2311,广东潮州人
2312,我噗你阿母
2313,广东人
2314,资本的力量
2315,演个爱国电影就膨胀了
2316,终归还是俗人一个
2317,粉转黑
2318,好家伙
2319,广东人躺枪
2320,水军刷的
2321,过度解读
2322,张苗这个大傻叉
2323,现在一听粤语就想到眯眯眼
2324,导演出来挨打
2325,三只泼猴
2326,我宁愿看美漫和日漫
2327,这样就国漫让我恶心和悲催
2328,絶
