序号,内容
1226,哈哈哈哈哈哈哈
1227,吓死了
1228,你为啥要好奇呢
1229,屎
1230,哈哈哈
1231,上当了
1232,豎
1233,我都看的枪版
1234,我
1235,见义勇为
1236,后知后觉
1237,借阴兵
1238,哈哈哈
1239,哈哈哈哈
1240,哈哈哈哈哈
1241,居然有黑狮
1242,恁眼也不老大啊
1243,哈哈哈哈哈哈
1244,这就像新喜剧之王里非要说演艺才是梦想来误导年轻人的星爷
1245,鬼啊
1246,哈哈哈哈哈哈哈哈哈哈
1247,哈哈哈哈哈哈哈哈哈哈哈哈哈
1248,天津话好好听哈哈哈哈哈
1249,感动了阴兵
1250,花
1251,大洋去看电影
1252,舞狮吧
1253,少年
1254,怲
1255,太丑了
1256,哪吒那个我都觉得很漂亮
1257,是挺热闹的
1258,这不是一堆人呢嘛
1259,就是脸色不太健康
1260,哈哈哈哈哈哈
1261,毳
1262,每天排片
1263,万场
1264,每天票房不到
1265,万
1266,场均收入不到
1267,块
1268,咿
1269,你不喊声退钱吗
1270,咿
1271,站可以搜到
1272,有女的舞狮的
1273,很赞
1274,锦旗是亮点
1275,兲
1276,也可以开出租
1277,不打表
1278,我真的服了这是给国外看的东西吗让国外的人咋想
1279,这是要把中国网第二印度上带吗这还是写实的画电影
1280,摔跤吧爸爸
1281,这整个跳舞吧狮子
1282,唱出来了哈哈哈哈哈
1283,哈哈哈哈哈
1284,关键女也可以舞狮啊
1285,这导演采风到底采什么
1286,跟新喜剧之王一样的
1287,这哪是追梦啊
1288,简直复刻经典
1289,介是干嘛
1290,无冤无仇的
1291,下象棋
1292,吐
1293,基本上这电影就是各种夹带私货的祸害
1294,人物形象所有都是吊眉眼
1295,并且剧情也很拉
1296,最重要里面很多情节都是舞狮行业禁忌
1297,什么踩狮头
1298,随便舞白狮子
1299,这部剧就是彻头彻尾的夹带私货
1300,装都不装的那种
1301,神经
1302,我家只会拿去煲汤
1303,谁会说这是英雄花
1304,这片把观众当傻子
1305,飲
1306,够都不去
1307,哈哈哈哈
1308,这价值观
1309,稀碎啊
1310,我是安揪
1311,直播侮辱国人
1312,声称
1313,雄狮少年
1314,才是真正的国粹
1315,我是安揪
1316,直播侮辱国人
1317,声称
1318,雄狮少年
1319,才是真正的国粹
1320,我是安揪
1321,直播侮辱国人
1322,声称
1323,雄狮少年
1324,才是真正的国粹
1325,没有
1326,狗都不去
1327,能骗一个是一个
1328,哈哈哈哈哈哈
1329,好家伙两点了
1330,还有人半夜看呢
1331,外貌协会咋了
1332,故意画出来恶心人
1333,透
1334,都可透
1335,尽管放心
1336,正常人都不会想去的
1337,有矛盾不能演完了讲
1338,非把表演砸了
1339,这就叫
1340,现实
1341,文化衰退
1342,作为
1343,后看当年的娜扎孙悟空葫芦娃对比现在
1344,茨
1345,哈哈哈哈太
1346,热闹了
1347,哈哈哈哈哈哈
1348,骗一个是一个
1349,那不叫眯眯眼那叫唐氏综合症
1350,谁规定的女的不能舞狮了
1351,国内不是有不少女性舞狮的吗
1352,能入正题了么
1353,铺垫够多了
1354,好多人
1355,其实女的可以舞狮
1356,只是苦
1357,没多少愿意练
1358,口音听得很难受
1359,啰啰嗦嗦两分钟啊
1360,绿帽子给你
1361,从今天起你就是海贼王八了
1362,央视收钱多正常啊
1363,可以是摆摊摊煎饼
1364,哈哈哈哈哈哈哈
1365,不了不了
1366,哈哈哈哈哈哈哈
1367,笑不活
1368,探路者是吧
1369,第一次看它的海报还以为是外国电影
1370,人物怎么这么丑
1371,哈哈哈哈哈哈绝了
1372,哈哈哈哈哈
1373,哈哈哈哈哈
1374,哈哈哈哈哈
1375,虚空索敌
1376,雄狮少年洗得最厉害的是
1377,阴兵过境
1378,唐氏少年
1379,钝角的老金广发了
1380,哈哈哈哈哈哈哈哈哈哈哈哈哈
1381,不在意剧透
1382,谢谢
1383,帮我们踩雷
1384,唱的还挺好听
1385,浓浓的好莱坞味儿
1386,哈哈哈
1387,不好意思
1388,剧情也很拉胯
1389,黑狮没问题的
1390,不是白狮就行
1391,没有
1392,这个真没有
1393,嚯
1394,真火爆嘿
1395,那这是纯皮子痒了
1396,找打啊
1397,昴
1398,哈哈
1399,真搞笑
1400,白富美有钱也不能舞狮
1401,哈哈
1402,哈哈哈哈
1403,笑死根本不行去看
1404,我差点都要把你的视频也关了
1405,炊事员
1406,又是谁陷害我
1407,美式励志动漫电影
1408,这是西洋式斜眼
1409,别叫眯缝眼了
1410,省它们碰瓷小眼睛和丹凤眼的人
1411,全是这种形象我觉得恶心
1412,哭了
1413,就一句话恶心
1414,喜剧之王女主本身就是龙套演员
1415,梦想是成为一个优秀演员
1416,这能一样
1417,建议多捡点儿拿回家炒盘菜
1418,往死锤
1419,哈哈哈
1420,你夺笋啊
1421,笋都被你夺完了
1422,皇帝的新人
1423,哈哈哈哈
1424,哈哈哈哈哈哈
1425,抄袭大灌篮剧情
1426,被黑的最惨的一次
1427,没错
1428,就是都满座的
1429,蚌埠住了
1430,你以为青少年想的能这么明白
1431,狗都不看
1432,笑死我了
1433,离谱
1434,头一次央视和共青团意见不一样
1435,把骨灰都扬了
1436,诚哥我怕
1437,可以啊
1438,自己跑美国生孩子的不是也还能在国内让别人家的孩子要爱国的吗
1439,阴兵看不到很正常
1440,这不是说女的不如蝈楠
1441,快打拳
1442,确实
1443,空前
1444,狗都不看
1445,崎
1446,吊图一堆
1447,洎
1448,为什么舞狮队这么多坏人
1449,紎
1450,这里也有水军阿卧槽
1451,鴎
1452,嘛时候津门第一啊
1453,鴎
1454,你也什么要召唤我
1455,哈哈哈哈笑麻了
1456,并没有
1457,最大问题是剧本
1458,说央视都夸的那个
1459,央视还播回形针的东西呢
1460,怎么说
1461,哈哈
1462,完了
1463,我也被砸中过
1464,现在钱太好骗了
1465,跟猴子一样
1466,满座我信了
1467,有一说一
1468,女性当狮头还有个体重优势
1469,至少狮尾没那么累
1470,他是男主亲妈了属于是
1471,看完有打人的冲动
1472,一亿啊我还以为十亿呢
1473,这一亿票房
1474,都是刷出来的数据
1475,尽管投
1476,不去
1477,啊那我
1478,我家楼下两棵六七层楼高的木棉树
1479,从小我是被木棉花砸着长大的
1480,我是英雄
1481,够阴间
1482,看着很像欧美希望你长的样子
1483,垃圾电影
1484,就一烂片
1485,責
1486,哈哈哈
1487,果然人不要脸天下无敌
1488,没事
1489,您随意
1490,根本不会去看
1491,哈哈哈
1492,就一烂片
1493,就是西方那一套
1494,犪
1495,哈哈哈
1496,真烂片
1497,尚气的尚
1498,透
1499,尽管透
1500,我去看算我输哈哈哈
1501,害怕
1502,你得支棱起来啊
1503,要真是这么回事反而更有看头哈哈哈
1504,得出一个结论
1505,输出全靠吼哈哈哈
1506,最大的争议难道不应该是剧情吗
1507,别两极分化了
1508,是一边倒只是有些苍蝇嗡嗡叫
1509,求求女拳赶紧去锤
1510,没办法了
1511,打牌去吧
1512,有稀客
1513,第一眼引起生理不适
1514,跳远可不成
1515,这跳远跳多了也容易变成英灵
1516,搁着传销呢
1517,你就是韭菜
1518,动物少年
1519,大多数都是刷出来的
1520,男人叫阿娟
1521,哈哈哈哈哈
1522,笋啊
1523,哈哈哈哈
1524,这就是部动画片上纲上线的干什么
1525,都收了对手动画片的钱了吧
1526,这不诈骗吗
1527,男主在广州打工
1528,男主爹妈也在广州打工
1529,这需要上电视才能让爹妈看见
1530,老家佛山
1531,广州打工几年已经说不过去了
1532,他在一座城市都见不着
1533,哈哈哈哈多损啊
1534,还好我不住你们家小区
1535,收没收不重要
1536,不影响我看不看
1537,糊涂啊
1538,这不全是人嘛
1539,什么
1540,你们看不到
1541,我明明看到的都是人啊
1542,真
1543,热
1544,闹
1545,两级分化
1546,另一边是一堆水军
1547,顶着个西瓜皮上蹿下跳
1548,算不算铺垫
1549,不去不去
1550,那舞狮镜头让我想到成龙很早很早的一部电影
1551,傻子才去电影院看这个
1552,当然
1553,我不是针对
1554,主
1555,凌波零不想出镜
1556,全都是朋友
1557,阴间的
1558,哈哈哈哈哈哈
1559,狗都不看
1560,哈哈哈哈或或或或哈哈哈哈哈哈
1561,牛头人卧槽
1562,狗都不看
1563,瞟到一眼它都要撒泡尿再走
1564,嵎
1565,恶心仔
1566,就不是广东仔纯粹恶心仔
1567,阴兵杀人
1568,疹
1569,就这还能上
1570,年度图鉴
1571,阴兵杀人
1572,疹
1573,津门第一帅哈哈哈哈哈哈哈哈哈哈
1574,丰富
1575,狗东西
1576,我是安揪
1577,和抵制雄狮的连麦
1578,各种嘲讽
1579,你得支楞起来
1580,這一切都不影響我這個廣東人不去看
1581,哈哈哈哈哈哈哈哈哈
1582,看动画难道还要看丑的
1583,一亿中一部分还是花钱刷的票
1584,不止人物形象
1585,故事也不合理
1586,阴兵过境
1587,老师傅踩狮子头
1588,舞狮大赛用办丧事的白狮子
1589,赢了狮王争霸赛去打工
1590,老父亲病重在家
1591,自己穿越大半个中国去打工
1592,关键是广州和佛山的距离
1593,哈哈哈哈哈
1594,喷它
1595,支持你
1596,哈哈哈哈哈哈哈
1597,哈哈哈哈
1598,传销吗
1599,天上一脚地上一脚
1600,拉胯
1601,你不许走
1602,哈哈哈哈哈哈哈
1603,哈哈哈哈哈啊哈哈嘎哈
1604,后面交代过男主小时候爸妈带他看过舞狮子
1605,很向往
1606,不然一开始也不会去挤着看舞狮
1607,前后呼应
1608,女主也是为了抢回红包才去舞狮
1609,哈哈哈哈哈哈哈哈
1610,合着舞狮就是人下人呗
1611,西安现在都场场爆满
1612,黑狮一直都有啊
1613,传销
1614,直接裸奔效果更佳
1615,鸡汤来喽
1616,賶
1617,过节用黑狮采青就离谱
1618,讲解都听不下去的程度
1619,再见
1620,不想
1621,绝对不想
1622,这里他们这群傻批开始打拳了吗
1623,十亿阴兵
1624,十亿阴兵
1625,问你怕不怕
1626,不可能
1627,不想
1628,獅头这么贵随便就送人了
1629,韝
1630,导演全家都是唐氏综合征
1631,不
1632,你是盒子
1633,木棉花春天开
1634,主要作用
1635,煲汤
1636,西红柿少年
1637,忽悠傻子呢
1638,央视出的公知
1639,间谍也不少
1640,你要努力买房
1641,然后房产证写我的名字
1642,不去传销太可惜了
1643,太坏了
1644,阴兵过境了属于是
1645,哥你胆儿真大
1646,每个人都是影评人
1647,涎
1648,你不要过来啊
1649,涎
1650,好好好
1651,綎
1652,灵异事件
1653,我怎么看的是凶尸少年
1654,哈哈哈哈哈哈哈哈哈哈
1655,鬼脚七
1656,哈哈哈
1657,那确实
1658,放心不去
1659,怎么办呢
1660,下象棋吧
1661,阴间
1662,谢谢
1663,并没有
1664,哈哈哈哈哈哈
1665,好热闹呀
1666,全是鬼
1667,谁说的没女狮
1668,哈哈哈哈哈哈哈哈哈
1669,牛头人狂喜
1670,有本地人说了
1671,这个木棉花过年期间是不会开的
1672,开花时期在三四月份
1673,捾
1674,謼
1675,大忽悠嘛这是
1676,歪日
1677,这眼睛脑袋长宽点都能成锤头鲨了
1678,好家伙你这阴阳眼把
1679,这里女主的本意难道不是让男主通过舞狮站起来
1680,战胜自己的懦弱吗
1681,这女的绝对是干传销的人才
1682,可以是下象棋
1683,的确
1684,要是前面铺垫男主是舞狮世家之类的想为自己争口气去练到也可以
1685,害怕
1686,打工雄狮
1687,那可是被英雄花砸中的男人
1688,广州走到佛山不用一天
1689,对
1690,走的
1691,不用一天
1692,你是真没看懂啊
1693,趁热点瞎评论啥呢
1694,就是
1695,什么玩意
1696,恶意满满的丑化国人
1697,五丢五丢什么意思丫
1698,我看了根据那个导游的评价就一个想法
1699,我见过的广东人也不长这样啊
1700,嘲讽
1701,恶心人的电影
1702,抛开事实不谈
1703,女的怎么可能舞不了狮
1704,大学里那么多女子醒狮队
1705,比赛专门有女子组的
1706,导演能不能上点心
1707,工具狮少年
1708,专业影评人
1709,他们给的太多了
1710,广东朋友门大家好啊
1711,被木棉花砸过几次脑瓜子的我是英雄
1712,次方了嘛
1713,哈哈哈哈哈
1714,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1715,阴兵入座是吧
1716,勇者义彦可以
1717,如果我们不敏感
1718,总是尝试包容
1719,他们岂不是更加肆无忌惮夹藏私货
1720,淎
1721,三连
1722,淎
1723,狮子效果还可以
1724,放心不看
1725,我看的恐怖谷犯了
1726,搞传销的吧
1727,我为歌狂
1728,哈哈哈哈哈哈哈
1729,过年舞狮有黑狮么
1730,看截图
1731,女主拿的红的
1732,反倒是舞狮队的拿着黑的
1733,好哈哈哈哈焯
1734,没有两级分化
1735,垃圾就是垃圾
1736,笑死了
1737,这部电影真是掘掘子啊
1738,迪士尼味道浓重
1739,就是冲着拿它们洋爹奖去拍的
1740,还想赚国内钱
1741,贪了
1742,我已经开始害怕了
1743,强行励志
1744,这不是流氓
1745,那一定是父母
1746,女孩子舞狮厉害的了不少
1747,这尼玛什么价值观的主创
1748,剧透吧
1749,反正我不打算去看
1750,黑的叫张飞狮
1751,基本就是用来砸场子挑衅的狮型
1752,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1753,坐满了都
1754,没有
1755,昹
1756,绝了
1757,第一次见面这种话术一般适用于传销
1758,拍给鬼看的
1759,杨光的快乐生活
1760,剧情里面真的有很多尴尬的感觉
1761,一亿还是刷出来的
1762,那不是传销吗
1763,四十公里还用得着火车
1764,就是两条腿走一天也到了
1765,这是诈骗啊
1766,女的可以舞狮
1767,这是黄飞鸿夫人开创的先河
1768,可以是下象棋
1769,少说
1770,以上是刷的
1771,真
1772,丢人
1773,你四大爷和六大姑都坐的满满当当整整齐齐的
1774,没事反正我不会看的
1775,实在是接受不了啊
1776,这剧情老套的不能再老套了
1777,你眼睛也没多大
1778,呵呵
1779,高了
1780,我肯定不看啊
1781,随便剧透
1782,哈哈哈哈哈
1783,哈哈哈哈哈
1784,哈哈哈哈
1785,请尽情剧透
1786,杰界
1787,别拿央视说事哈
1788,央视还夸过三鹿奶粉和薇娅呢
1789,广东人表示
1790,哪来的女的舞不了狮
1791,有些边远地方
1792,多块一张票
1793,还包场了刷票房
1794,假的
1795,阴兵
1796,卧槽
1797,进口超强劲
1798,牌电吹风
1799,哎呀
1800,满山的笋都不见了呢
1801,强行打拳呗
1802,白左信仰呗
1803,号称中国文化
1804,满满的西方价值
1805,看人物形象就挺膈应
1806,再看剧情更膈应
1807,坐得那是
1808,满坑满谷
1809,哈哈哈
1810,放弃了
1811,央视
1812,的话也不能全信
1813,哈哈哈哈哈哈哈哈哈真离谱
1814,哈哈哈哈哈哈笑死我了
1815,剧情说着说着逗笑了
1816,阴兵
1817,蚌埠住了
1818,传销呐
1819,懂了
1820,牛顿其实是一颗苹果
1821,哈哈哈哈哈哈哈
1822,荻
1823,卧槽
1824,吓死
1825,这女主角活脱脱导演工具人了
1826,鈪
1827,包场不香了吗
1828,可能是穿越
1829,看来剧情才是硬伤
1830,哈哈哈哈哈哈哈
1831,刷四遍了
1832,还是那么解气
1833,哈哈哈
1834,女的为啥不能舞
1835,西方价值观还是旧思想
1836,这男主仪态猥琐
1837,不太正气
1838,女主就是工具人啊
1839,不敢苟同
1840,莫名其妙开始舞狮
1841,我是佛山人
1842,我认识现实中的卖鱼强和啊娟
1843,襻
1844,謍
1845,我第一反应
1846,太丑了
1847,不适感
1848,鴄
1849,啊这
1850,前几天不是有个女
1851,在吹么
1852,我挺喜欢她口技的
1853,想她吹
1854,害怕
1855,结界
1856,传销吧
1857,美式故事经典套路
1858,正规都是垃圾
1859,看起来不靠谱的是最厉害的
1860,诚哥你币又有了
1861,想学就有得学
1862,开玩笑
1863,哈哈哈哈
1864,哈哈哈哈
1865,可以是下象棋
1866,哈哈
1867,成百上千个网文
1868,电视剧都这剧情吧
1869,这是传销吧
1870,哈哈哈哈哈哈
1871,离谱
1872,绣球选佳婿
1873,笑死
1874,诚哥吐槽的点好清奇
1875,哈哈哈笑死了
1876,哈哈哈哈
1877,不想
1878,谢谢
1879,笑死我了
1880,笑死我了
1881,这
1882,剧情
1883,哈哈哈
1884,没有争议
1885,就是恶心
1886,故事也是下三滥
1887,斗狮要黑狮啊
1888,导演到编剧都不懂醒狮是怎么回事
1889,这里也有水军啊
1890,真下头
1891,我在广东住了这么久
1892,第一次听说满大街的木棉花还有这功效
1893,不想去
1894,速速把你那个我还以为是下雨了的表情包拿来
1895,道德绑架呢这不是
1896,哈哈哈
1897,您就是丧良的诚狗
1898,哈哈哈哈哈
1899,不去
1900,这个就是资本运作
1901,来用股票赚钱的
1902,那段把我给逗笑了
1903,水军英国粑粑每日邮报已经发声了
1904,罕见国外的心灵挚友们都支持水军说中国人不就长这样吗
1905,遱
1906,尼安德特人
1907,笑死我了
1908,现在国产电影就会搞这一套
1909,于谦风评被害
1910,抛开整个电影不谈还是蛮不错的
1911,烏
1912,这个是有铺垫的
1913,开头男主表现出很喜欢舞狮
1914,这也太值得一键三连了吧
1915,咦
1916,你脏了
1917,美国
1918,这照片就是你
1919,说这是你就是你
1920,不许你反驳
1921,传销
1922,哈哈哈鸣人
1923,影评也算上纲上线啊
1924,你真是挺贱的
1925,每个平台都有人吹
1926,太恶心了
1927,谢谢你让我省了好几顿饭钱
1928,阿娟哈哈哈哈
1929,唐氏少年
1930,好作品
1931,啥叫剧情是硬伤
1932,这玩意有啥不是硬伤的吗
1933,哈哈哈哈哈哈哈
1934,放心吧
1935,不去
1936,你接着透
1937,我在网上看见过女狮
1938,还是粉色的狮子
1939,很可爱
1940,哥们
1941,你就是阿娟本娟吧
1942,阿娟
1943,阿娟是你吗
1944,哥们
1945,你挺像阿娟吧
1946,晆
1947,哥们
1948,你就是阿娟本人吧
1949,人家原剧里起码薛司令还有句你不能走呢
1950,传销都不敢这么演
1951,我不看
1952,没事
1953,哈哈哈哈哈哈哈哈哈哈哈哈好
1954,哈哈对
1955,你上当了
1956,女生可以舞狮的
1957,没有
1958,我不了解也不想理解
1959,非常尴尬
1960,我在电影院留下了三室一厅
1961,经典的传销话术
1962,笑死了
1963,传世经典
1964,好家伙
1965,直接包场
1966,太热闹了
1967,热闹得慎人
1968,徏
1969,你好坏幺
1970,没错
1971,你上当了
1972,三观不正的导演
1973,这
1974,你真的看过原片
1975,阿娟
1976,女
1977,只是家里认为女孩子不该舞狮
1978,她压根还没放弃
1979,只是不参加比赛了而已
1980,那也不算对象吧
1981,带个男的就是对象
1982,万一是哥哥呢
1983,电影都没交代的事
1984,不要用自己想的
1985,当电影内容啊
1986,喷就好好梳理一遍电影
1987,找到不足的地方好好喷
1988,为喷而喷真的漏洞太多了
1989,切搞笑
1990,也就忽悠下没看电影的
1991,重点根本不是剧情制作质量之类的
1992,别偏移重点了
1993,导演做慕洋犬试探民族尊严
1994,这才是真正的问题所在
1995,女的有很多舞狮的呀
1996,就这电影组还说在广东实地考察过
1997,女孩子可以舞狮还很厉害
1998,没有
1999,您直接说
2000,眼睛也挺小哈哈哈
2001,这证明看喜欢雄狮少年的都不是阳间人
2002,舔狗舔到一无所有
2003,哈哈哈哈哈哈哈
2004,哈哈哈哈哈
2005,龙门树根
2006,然而牛顿确实是英雄
2007,确实创造了奇迹
2008,成哥
2009,笑死
2010,直接三连
2011,哈哈哈
2012,坚决不看
2013,哈哈哈哈哈哈哈
2014,有毒
2015,广州到佛山也就三四十公里
2016,至于男主父母
2017,年都没回来看男主吗
2018,哈哈哈哈哈
2019,一亿飘十亿
2020,剧情也垃圾
2021,什么神奇剧情
2022,绷不住了啊
2023,笑死我了
2024,哈哈哈哈哈哈
2025,牛顿得舞狮去了
2026,后面是波士顿圆脸老师吗
2027,哈哈哈
2028,刚看完
2029,超好看
2030,这眼睛是在辱花
2031,明明超级好看
2032,我觉得这是大多数人的生活现状
2033,不是吗
2034,其实很好看啊
2035,传销的是不是
2036,说电视剧的人家是武侠
2037,你说你是写实的动画啊懂不懂啥叫武侠呢
2038,什么牛马
2039,能不能别放原片啊擦
2040,话都说不清楚
2041,什么乡下口音
2042,为了流量来刻意踩有意义么
2043,恶心死了
2044,你去乡下看一看哪里的孩子有没有长这样的
2045,三连了
2046,点题了嗷兄弟们
2047,当时朕和朕的兵马俑一起看的
2048,邟
2049,还真是什么样的人都有
2050,刚看过
2051,很好看
2052,是的
2053,你的梦想真不值钱
2054,始皇精兵捧场
2055,你这师傅是于谦
2056,董卿行为
2057,炉批狂喜
2058,炉石玩家突然出现
2059,前边刷好看的
2060,你是用皮炎看的
2061,拉鹿多
2062,啥是
2063,鳣
2064,我觉得非常好看
2065,推荐大家看完了再平均
2066,罕见
2067,表面都不看
2068,我还看个啥
2069,哈哈哈哈哈哈哈
2070,只有吐槽唐氏少年我们就是朋友
2071,广东人不会给男取女性名
2072,木棉花就是广州的市花
2073,又叫英雄花
2074,好家伙全是人
2075,虽然有点歪
2076,但就是
2077,式个人英雄主义剧情
2078,后果和擦屁股一概无视
2079,那我觉得我也只能去舞狮了
2080,怀疑是五十万
2081,剧情比仙剑
2082,都生硬
2083,女主死了就正常啊
2084,索隆嘛
2085,能骗一个是一个
2086,白天见鬼
2087,好看尼玛个头
2088,央视做砸了不少动漫
2089,真
2090,毒鸡汤
2091,对看这建模我就吐了好丑
2092,没人那么瞎
2093,你真的看不见他们吗
2094,前面的
2095,并不是大多数人的生活现状
2096,现实生活中只有极少部分才这样离谱
2097,几十公里
2098,骑自行车半天不到
2099,天津话听起来好舒服
2100,哈哈哈哈哈哈哈哈哈哈
2101,谢谢你舍身为大家做韭菜哈哈哈哈哈哈哈哈
2102,我也想知道哈哈哈哈
2103,哈哈哈哈哈哈哈
2104,但是平常没见过人管木棉花英雄花
2105,木棉花就是木棉花
2106,纯天津话好评
2107,哦
2108,传销
2109,男主也是倒霉催的
2110,劫借给我整跑偏了哈哈哈
2111,吃货省都是捡来煲汤的
2112,这是收了多少钱才能买那么多空座位
2113,因为别人抢了他压岁钱
2114,她上去抢回来的是红包啊
2115,有理有据评价可以
2116,抛开剧情为了嘲而嘲好尴尬啊
2117,社交
2118,症晚期
2119,唯一正常人
2120,师娘
2121,别迫害我家绫波丽
2122,哈哈哈这是女主啊
2123,我还以为这男主妈妈
2124,我是路人
2125,女主
2126,这个苹果是奇迹果
2127,被它
2128,牛顿
2129,滚
2130,理智一点
2131,先看完电影再说啊
2132,这是一部好电影
2133,我们亚洲人本来长相就是扁平
2134,眼睛相对小
2135,岭南人皮肤黑一点有什么
2136,你们没发现除了主角
2137,长相都不错吗
2138,审美多元一定
2139,你看看自己身边的朋友
2140,一定会有类似主角长相的
2141,这影响他美好的品质吗
2142,难道只有帅哥美女才是主角
2143,不止人设
2144,故事也是问题
2145,百万阴兵
2146,你币有了
2147,哈哈哈哈
2148,吊头人
2149,舞狮寻亲了属于是
2150,天津这几天确实挺冷
2151,应该没有想看的
2152,传销
2153,有女的舞狮
2154,放屁
2155,一堆女的会舞狮好吗
2156,还有专门的女舞狮比赛呢
2157,后边锦旗有点意思啊
2158,吹得唔丢唔丢的摔地上啪叽啪叽的
2159,你大老远跑姆们村拆我们台
2160,完了你忽悠我去舞狮
2161,最后您放弃了
2162,这
2163,编剧有脑血栓了吧
2164,这狮头是透明的吗
2165,不应该师娘教的吗
2166,人满为患
2167,哈哈哈
2168,立定跳远好
2169,楘
2170,过年
2171,有英雄花
2172,能做出东莞父母到广州打工四年不回就有病
2173,最后还去上海打工
2174,东莞啊
2175,家电家具第一城
2176,何必舍近求远
2177,不就是木棉嘛
2178,到季节谁搁底下都挨砸
2179,学校还发了优惠券
2180,一张券能买
2181,张
2182,的电影票
2183,我就觉得哔了狗了
2184,为毛要带孩子去看这种垃圾
2185,哈哈哈哈哈哈
2186,有女狮子的
2187,不亏啊
2188,块就能包场
2189,后面说明了
2190,男主小时候就被种草舞狮了
2191,天生我材必有用
2192,老鼠的儿子要打洞
2193,耔
2194,龙舟少年
2195,跳远少年
2196,女主是来做广告的呀
2197,哈哈哈
2198,他们成功忽悠到一张影票
2199,囩
2200,开场
2201,分钟我是包场的
2202,真贱
2203,什么绿茶
2204,对剧情里面有很多让人摸不着头脑的
2205,删了刚好
2206,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
2207,还有最后的落幕去上海打工
2208,您直接说
2209,我一个广东人想静静
2210,被画成啥样了
2211,木棉是春节后快到清明时节才开花
2212,春节前开花的是异木棉
2213,佛山的狮姐可牛啦
2214,英雄之菜
2215,女主这段适合换个杀手的剧情
2216,小伙子
2217,这把宝刀赠予你
2218,练好武艺加入我们吧
2219,我看好你哦
2220,广州有女子舞狮队还有比赛哈
2221,帝
2222,就是不愿意好好读书
2223,帝
2224,广东人被木棉砸过很奇怪吗
2225,人均英雄咯
2226,弔图一堆哈哈
2227,羸
2228,央视懂个
2229,我们这是象棋盘布局
2230,要脸吗
2231,不是给你看的
2232,是给阴间人看的
2233,不能读书
2234,絙
2235,这么多人啊
2236,老子就喜欢看大眼睛
2237,咋了
2238,少儿剧都没这么离谱吧
2239,内容也很差
2240,哈哈哈哈哈哈哈
2241,夜场哦
2242,哈哈哈哈啊啊哈
2243,哈哈哈哈
2244,哈哈哈哈
2245,夸人
2246,你长的和雄狮少年的主角一样
2247,说
2248,多少钱帮我大雄狮吹一波
2249,赶紧走
2250,是
2251,没看明白
2252,还是你居心不良
2253,牛头少年
2254,请尽量剧透
2255,怎么丑怎么来
2256,狗都不去
2257,盛况那个空
2258,前
2259,尽管透
2260,我去我孙子
2261,水军你也信
2262,你太有才了
2263,央视可没夸
2264,白狮也没问题
2265,女阿娟就是看到男主被欺负才帮忙的
2266,什么叫一点不了解
2267,女阿娟就是看到男主很废
2268,人见人欺
2269,所以想利用舞狮去带动他
2270,人家就是结婚了
2271,做不到专业的舞狮
2272,退出而已
2273,有啥不可能的
2274,后面确实有镜头交代小时候父母带着看舞狮啊
2275,你自己不仔细看
2276,哈哈
2277,兴趣都是可以慢慢培养的
2278,可以是其他目的参与
2279,转而热爱
2280,太主管
2281,自嗨型
2282,原来不止人物造型是硬伤
2283,剧情也没好到哪去
2284,师娘奥斯卡
2285,鉊
2286,我还以为那是他妈
2287,强行舞狮
2288,没兴趣
2289,哈哈哈哈哈
2290,可以整个快手直播这个比舞狮容易
2291,新型骗局
2292,你放心透
2293,我只是个催逝员
2294,怎么能喝鸡汤呢
2295,珦
2296,就是满满的歧视于傲慢
2297,呸
2298,下降头
2299,这更像是传销或者卖保险的话术
2300,草
2301,广东也有女的学舞狮好吧
2302,只不过是太累没几个女的爱好这个罢了
2303,餩
2304,腿打折
2305,合情合理
2306,平庸之作
2307,舆论捧上天
2308,剧情也不咋滴
2309,制作住根本不了解舞狮
2310,徒有其表
2311,女圈震怒
2312,天选之人
2313,哈哈哈哈哈哈哈
2314,我要
2315,你
2316,啥破剧情
2317,就连吐槽都不想看
2318,哈哈哈哈哈哈哈哈哈哈哈嘎哈哈哈哈哈哈个
2319,你好
2320,第一次见面
2321,你去舞狮吧
2322,不懂就问
2323,舞狮能看见脸吗
2324,本来以为这篇能让广州醒狮火一阵儿
2325,没想到让眯眯眼儿火了哈哈哈
2326,幸亏广州醒狮没火
2327,变成光么
2328,哈哈哈哈
2329,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
2330,保护
2331,两极分化
2332,个屁
2333,根本不想去
2334,迪士尼和好莱坞的剧情也可能这么烂的
2335,天津人
2336,低级趣味
2337,阴兵过境
2338,舔狗不得
2339,脏东西
2340,你礼貌吗
2341,真下头
2342,感觉剧情太老套
2343,台词好尬
2344,奇
2345,稽
2346,我当时看的时候尬得用脚抠出芭比梦想豪宅
2347,缂
2348,你是真的看不到他们吗
2349,这不坐的乌泱乌泱的
2350,太监声
2351,听这个人声音就像看那些古装的太监声
2352,这脸真的看着吓人
2353,然而确实是这样
2354,醧
2355,风评被害
2356,电影的意思明明是说现在愿意继承传统文化的人很少
2357,什么叫实在不行才舞狮
