序号,内容
1276,冯小刚的砬汲观众就说对了
1277,个人认为罗小黑和白蛇一个水平
1278,比不上这个
1279,刻画鲜明
1280,动机明显
1281,可以说是和哪吒同质产品
1282,分
1283,一度想去了解广东舞狮文化
1284,非常燃
1285,不是一种类型的好吧
1286,我就喜欢这样的人物
1287,还可以啊
1288,分
1289,本来就比哪吒好看啊
1290,虽然剧情老套
1291,但是真的可以
1292,我觉得还行
1293,哪吒就没口号了
1294,笑话
1295,山本
1296,还没看
1297,看了再来说
1298,你笑死我了
1299,口号就拜师前喊了一次而已吧
1300,对对对对对对
1301,营销号
1302,还有这种好事
1303,二刷回来
1304,太好看了
1305,正式上映还去支持
1306,啊对对对对对
1307,你说的都对
1308,哪吒
1309,迪士尼
1310,长的像猴子的阿猫一蹲下
1311,就知道这是在模仿食神里的莫文蔚了
1312,不懂别乱说丑
1313,刚刚看完
1314,年度最佳
1315,不接受反驳
1316,但是哪吒的眼睛是正常的
1317,我看完了
1318,给个七分
1319,就算是这个场景建模
1320,光影特效已经值回票价了
1321,难道跟青蛇那样角色各个好看妖艳就好了嘛
1322,同比国内动画还是可以的
1323,哪吒很好看嘛
1324,不觉得啊
1325,导演
1326,都给我燃
1327,励志
1328,热血
1329,我命由我不由天
1330,哪吒
1331,啊这
1332,哪吒
1333,还行吧
1334,谁规定人物一定要很帅啊
1335,现实中就这样
1336,普通人
1337,好家伙我准备去看呢
1338,你这样说我是去不去
1339,看预告的感觉台词编的很平庸
1340,其他就不知道了
1341,画质渲染顶尖又如何
1342,剧情逻辑离谱
1343,剧情俗套
1344,夹带私货
1345,不尊重传统文化
1346,最终是赢得不了观众的口碑
1347,弎
1348,缎
1349,纡
1350,分
1351,薿
1352,捚
1353,起步
1354,剧情就是一个小白比他们写得好
1355,画风不说
1356,剧情俗套
1357,看了难受一整天
1358,三连了
1359,我觉得好看
1360,真好看
1361,五毛
1362,为什么没有
1363,分的选项
1364,最重要的前提
1365,喜欢主角长得和杂交的女主一样
1366,分
1367,咋没有
1368,分呢
1369,这些弹幕我是会笑死
1370,没看过不打分
